facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
3405,-1967.2894052114973,220281.23888557474,Gas to NGCC,Gas,NGCC,996.9000000000001,4419586.2,220281.23888557474,0.0
57794,-1911.7287663461736,125305.85883932002,Gas to NGCC,Gas,NGCC,780.0,5005880.51,345587.09772489476,220281.23888557474
58562,-1796.9777778289658,188233.33091357606,Gas to NGCC,Gas,NGCC,527.2,1248279.8,533820.4286384708,345587.09772489476
55538,-1796.0980766085975,4574.7593283781,Gas to NGCC,Gas,NGCC,54.0,23761.57,538395.187966849,533820.4286384708
61966,-1770.5362661710476,30450.423357380496,Gas to NGCC,Gas,NGCC,100.0,117562.15,568845.6113242295,538395.187966849
55701,-1735.6589915500972,109761.44688299368,Gas to NGCC,Gas,NGCC,739.5,3461019.18,678607.0582072232,568845.6113242295
60460,-1580.919617919931,30333.501502047096,Gas to NGCC,Gas,NGCC,121.0,122004.67,708940.5597092703,678607.0582072232
57943,-1559.3878180719662,199591.31573161483,Gas to NGCC,Gas,NGCC,363.0,1171055.83,908531.8754408851,708940.5597092703
3338,-1519.7866078125821,10894.391558472002,Gas to NGCC,Gas,NGCC,111.0,35576.04,919426.266999357,908531.8754408851
58005,-1496.5426788350323,156464.80916523724,Gas to NGCC,Gas,NGCC,803.2,3207532.88,1075891.0761645944,919426.2669993571
60302,-1413.69855098524,218827.40180452703,Gas to NGCC,Gas,NGCC,830.6,4255624.86,1294718.4779691214,1075891.0761645944
62548,-1379.259233490542,37817.296616271786,Gas to NGCC,Gas,NGCC,100.0,152303.57,1332535.7745853933,1294718.4779691214
2411,-1254.0267829279571,69564.5881131289,Gas to NGCC,Gas,NGCC,609.5,3351747.81,1402100.3626985222,1332535.7745853933
1363,-1212.3870350609495,136036.58432752592,Gas to NGCC,Gas,NGCC,807.0,4949570.48,1538136.947026048,1402100.3626985222
2790,-1208.536339549766,11463.5606621281,Gas to NGCC,Gas,NGCC,88.0,29532.16,1549600.5076881761,1538136.947026048
56807,-1194.5876278772714,86681.06815842539,Gas to NGCC,Gas,NGCC,559.0,3136693.81,1636281.5758466015,1549600.5076881761
58236,-1183.0738452522696,199068.0465245638,Gas to NGCC,Gas,NGCC,705.9,3659972.99,1835349.6223711653,1636281.5758466015
57703,-1166.2973738371102,65696.53047482969,Gas to NGCC,Gas,NGCC,140.0,333340.56,1901046.152845995,1835349.6223711653
57037,-1158.9121064029641,191910.04052465013,Gas to NGCC,Gas,NGCC,840.0,3799776.27,2092956.1933706452,1901046.152845995
56532,-1127.330413072204,148224.24362383562,Gas to NGCC,Gas,NGCC,712.4,3013007.67,2241180.436994481,2092956.1933706454
57881,-1053.5173929562416,113970.93412675025,Gas to NGCC,Gas,NGCC,293.1000000000001,491755.51,2355151.371121231,2241180.436994481
1904,-1038.5951966673292,203914.57020668942,Gas to NGCC,Gas,NGCC,562.8,1834098.19,2559065.94132792,2355151.3711212305
7063,-1009.4362654057418,196733.35284689674,Gas to NGCC,Gas,NGCC,676.0,758280.61,2755799.294174817,2559065.94132792
2720,-1007.2319581151194,126629.05773046846,Gas to NGCC,Gas,NGCC,697.9000000000001,3950426.17,2882428.3519052854,2755799.294174817
55933,-996.9035918394967,86035.2550439384,Gas to NGCC,Gas,NGCC,336.1,875928.95,2968463.6069492237,2882428.3519052854
