facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
55282,-1024.0857592741395,165770.33792564552,Gas to NGCC,Gas,NGCC,713.0,3616696.63,32335558.305796567,32169787.96787092
56046,-1021.5115093852673,95132.5122846794,Gas to NGCC,Gas,NGCC,387.6,1529074.28,32430690.81808125,32335558.305796567
60,-1020.8898762889538,676449.4914167805,Coal to NGCC,Coal,NGCC,324.3,1224281.29,33107140.30949803,32430690.81808125
55220,-997.9759693723607,111278.0657387483,Gas to NGCC,Gas,NGCC,551.3,2983680.09,33218418.37523678,33107140.30949803
645,-990.2052255791068,683870.3485518666,Coal to NGCC,Coal,NGCC,1797.0,6852304.87,33902288.72378865,33218418.375236783
55042,-982.5115014801471,106964.00384093169,Gas to NGCC,Gas,NGCC,520.0,2684791.22,34009252.72762958,33902288.72378865
55043,-981.8031928437966,23896.7077823507,Gas to NGCC,Gas,NGCC,101.2,79838.63,34033149.43541193,34009252.72762958
55193,-957.4029537955724,158514.28183800657,Gas to NGCC,Gas,NGCC,728.0,4204295.45,34191663.71724994,34033149.43541193
55107,-952.3977002037216,119878.14219920337,Gas to NGCC,Gas,NGCC,596.0,3680824.15,34311541.85944914,34191663.71724994
55391,-946.8352332713574,164922.68797067401,Gas to NGCC,Gas,NGCC,561.0,543714.99,34476464.547419816,34311541.85944914
54844,-939.9716350180653,103022.71903137973,Gas to NGCC,Gas,NGCC,300.4,932516.05,34579487.266451195,34476464.547419816
55295,-922.1619728321803,299264.71114718204,Gas to NGCC,Gas,NGCC,591.0,1112499.62,34878751.97759838,34579487.266451195
55700,-901.5478299122914,106967.88978401734,Gas to NGCC,Gas,NGCC,319.0,2050113.31,34985719.86738239,34878751.97759838
7425,-873.9402574280547,14469.0595964466,Gas to NGCC,Gas,NGCC,138.6,39524.1,35000188.92697884,34985719.86738239
7989,-873.1943093407028,53275.1027751604,Gas to NGCC,Gas,NGCC,141.0,290182.09,35053464.029754005,35000188.92697884
55786,-872.0741540719569,20774.6686134864,Gas to NGCC,Gas,NGCC,100.0,100987.11,35074238.69836749,35053464.029754005
55401,-868.6288393906166,687714.4395693175,Gas to NGCC,Gas,NGCC,977.5,1933400.91,35761953.13793681,35074238.69836749
55141,-864.1131554694316,155023.1711171852,Gas to NGCC,Gas,NGCC,495.0,570466.1,35916976.309053995,35761953.13793681
55508,-862.6052480301563,6153.794310845698,Gas to NGCC,Gas,NGCC,60.5,26779.77,35923130.10336484,35916976.309053995
7903,-855.3489985000728,26202.8507217936,Gas to NGCC,Gas,NGCC,117.8,93575.22,35949332.95408663,35923130.10336484
55124,-847.7179688483146,161485.02699704398,Gas to NGCC,Gas,NGCC,655.0,3774421.06,36110817.981083676,35949332.95408663
7763,-845.6560890399603,55848.11140649428,Gas to NGCC,Gas,NGCC,181.5,253972.89,36166666.092490174,36110817.981083676
55464,-844.399309175592,1340580.8410661584,Gas to NGCC,Gas,NGCC,1176.0,7099880.75,37507246.93355633,36166666.092490174
7953,-843.9260248320037,138300.28103325525,Gas to NGCC,Gas,NGCC,270.9,571332.77,37645547.21458959,37507246.93355633
55963,-841.9016649685004,6316.502930442399,Gas to NGCC,Gas,NGCC,47.0,28708.54,37651863.71752003,37645547.21458959
1240,-832.8476228254373,129894.56160723919,Gas to NGCC,Gas,NGCC,378.0,443298.5,37781758.27912727,37651863.71752003
201,-830.1828700341947,52907.29053231358,Gas to NGCC,Gas,NGCC,185.0,411773.43,37834665.56965958,37781758.27912727
7834,-827.0461600307945,1117785.3320462392,Gas to NGCC,Gas,NGCC,1102.0,4486453.4,38952450.901705824,37834665.56965958
56078,-821.3370836871347,160135.82864926872,Gas to NGCC,Gas,NGCC,300.6,1621414.24,39112586.73035509,38952450.901705824
54271,-821.2766119137901,33180.424532961915,Gas to NGCC,Gas,NGCC,127.2,214766.34,39145767.154888056,39112586.73035509
7551,-819.2562863295025,76543.42532401619,Gas to NGCC,Gas,NGCC,193.39999999999998,630076.14,39222310.58021207,39145767.154888056
62192,-809.0797342312065,2769472.7370923525,Gas to Wind,Gas,Wind,1267.4,8357357.03,41991783.317304425,39222310.58021207
60345,-807.9730625163783,3809167.985711342,Gas to Solar,Gas,Solar,1723.1000000000001,11652448.36,45800951.30301577,41991783.317304425
55087,-802.0011256135614,566405.0917556109,Gas to NGCC,Gas,NGCC,968.1999999999999,4785052.96,46367356.39477138,45800951.30301577
7914,-798.0592395073472,19752.189478102096,Gas to NGCC,Gas,NGCC,94.0,100567.97,46387108.58424948,46367356.39477138
3236,-787.2578004200869,406979.9083350625,Gas to NGCC,Gas,NGCC,515.0,1203894.25,46794088.49258454,46387108.58424948
56603,-786.6793375686391,39844.752632115895,Gas to NGCC,Gas,NGCC,170.0,114615.51,46833933.24521666,46794088.49258454
50978,-783.4135641391583,42838.3385700259,Gas to NGCC,Gas,NGCC,122.6,136578.58,46876771.58378669,46833933.24521666
10308,-775.108141418656,104424.63997044245,Gas to NGCC,Gas,NGCC,430.20000000000005,992449.21,46981196.22375713,46876771.58378669
56026,-772.6695262326748,75502.6016707829,Gas to NGCC,Gas,NGCC,154.0,901276.91,47056698.82542791,46981196.22375713
56068,-757.4498362773256,3459018.436301538,Coal to NGCC,Coal,NGCC,1402.6,7079831.77,50515717.26172945,47056698.82542791
7985,-757.1747823469449,361518.428081837,Gas to NGCC,Gas,NGCC,576.3,1412629.05,50877235.68981129,50515717.26172945
