State,Facility ID,Gross Load (MWh),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu),Technology,Technology_alt,Operating Year,Age,Total Capital Cost (2024$/kW),Total Nameplate Capacity (MW),Fuel Category,Energy Source,Latitude,Longitude,wind_cf,pvout,Wind Size (MW),Solar Size (MW),NGCC Size (MW),Wind Capital Cost ($),Solar Capital Cost ($),NGCC Capital Cost ($),Existing Capital Cost ($),Remaining Capital Cost ($),Fixed O&M - Wind ($/year),Fixed O&M - Solar ($/year),Fixed O&M - NGCC ($/year),Variable O&M - Wind ($/year),Variable O&M - Solar ($/year),Variable O&M - NGCC ($/year),Fixed O&M - Existing ($/year),Variable O&M - Existing ($/year),Fuel costs ($/MWh),NGCC Fuel Cost ($/year),Existing Fuel Cost ($/year),Annualized Capital - Wind ($),Annualized Capital - Solar ($),Annualized Capital - NGCC ($),Annualized Capital - Existing ($),Old Emissions (tonnes CO2),New Emissions (tonnes CO2),Delta Emissions (tonnes CO2),Net Capital Cost - Wind ($/year),Net Fixed O&M - Wind ($/year),Net Variable O&M - Wind ($/year),Net Fuel Cost - Wind ($/year),Net Capital Cost - Solar ($/year),Net Fixed O&M - Solar ($/year),Net Variable O&M - Solar ($/year),Net Fuel Cost - Solar ($/year),Net Capital Cost - NGCC ($/year),Net Fixed O&M - NGCC ($/year),Net Variable O&M - NGCC ($/year),Net Fuel Cost - NGCC ($/year),Total Cost - Wind ($/year),Total Cost - Solar ($/year),Total Cost - NGCC ($/year),MACC - Wind ($/tonne CO2),MACC - Solar ($/tonne CO2),MACC - NGCC ($/tonne CO2)
AZ,116,626683.21,1.707,337870.985,23.692,5685360.904,Natural Gas Fired Combustion Turbine,Combustion turbine,2019.0,5.0,8335.169537784614,626.2,Gas,NG,33.4225,-111.9122,0.06670708,1890.899,1072.4374956865204,331.42076554115187,121.25284614193949,3067171237.6634483,1297094640.2167163,142593347.06292084,5219483164.560725,40117400613.82686,31787047.372148465,5687180.336686166,1664801.5775288292,0.0,0.0,1316034.741,0.0,0.0,0.0,13971902.16695,0.0,203848911.386832,86206902.02327895,9476972.857871661,2666264061.939983,306511.3881659295,211215.241043807,95296.14712212246,-2462415150.553151,31787047.372148465,0.0,0.0,-2580057159.916704,5687180.336686166,0.0,0.0,-2656787089.0821114,1664801.5775288292,1316034.741,13971902.16695,-2430628103.1810026,-2574369979.580018,-2639834350.596632,-7929.976493614606,-8398.937458683873,-27701.375452395485
AZ,117,2112982.33,4.894,969426.802,133.486,16312518.425,Natural Gas Fired Combined Cycle,Combined cycle,2003.0,21.0,8696.129357130065,1206.7999999999997,Gas,NG,33.4417,-112.1583,0.045467876,1898.935,5305.020943993341,1112.7196374818432,408.82716701493695,15172359899.820953,5653643994.396634,480780748.40956587,10494488908.18456,31752120415.266964,157240820.7799626,19094268.979188427,5613197.003115085,0.0,0.0,4437262.893,0.0,0.0,0.0,47108941.04735,0.0,1008378342.4833667,375749863.4163032,31953426.98039161,2110294691.536879,879449.1625443294,712152.591661511,167296.57088281843,-1101916349.0535123,157240820.7799626,0.0,0.0,-1734544828.120576,19094268.979188427,0.0,0.0,-2078341264.5564876,5613197.003115085,4437262.893,47108941.04735,-944675528.2735498,-1715450559.1413875,-2021181863.6130226,-1074.1672952880122,-1950.5966145654481,-12081.430318310251
AZ,118,129391.26,0.483,95661.122,24.419,1609688.576,Natural Gas Fired Combustion Turbine,Combustion turbine,2002.0,22.0,2112.0103030148666,184.5,Gas,NG,32.5517,-111.3,0.11751835,1910.623,125.68839280086115,67.72202408613845,25.035070814952405,359468803.41046286,193836046.19098467,29441243.27838403,389665900.9062429,1112238637.5117373,3725403.962617525,1162109.9333181358,343731.52228929655,0.0,0.0,271721.646,0.0,0.0,0.0,2884778.1416999996,0.0,23890848.790226717,12882641.346643843,1956710.2476956663,73921088.1593495,86782.3062632334,43609.60327924199,43172.70298399142,-50030239.36912279,3725403.962617525,0.0,0.0,-61038446.81270566,1162109.9333181358,0.0,0.0,-71964377.91165383,343731.52228929655,271721.646,2884778.1416999996,-46304835.406505264,-59876336.87938752,-68464146.60166454,-533.5746121571211,-689.960194164084,-1585.820249129439
AZ,120,170621.92,0.502,99532.362,9.428,1674743.536,Natural Gas Steam Turbine,Oil/Gas steam,1959.0,65.0,5849.583672323563,417.0,Gas,NG,32.7214,-114.7106,0.2054651,1916.102,94.79657722402214,89.04636364771517,33.0125222505998,271118210.86070335,201174126.40659645,38822726.16670537,2439276391.358926,0.0,2809770.5489200163,1528035.6001947925,453261.9305007353,0.0,0.0,358306.03200000006,0.0,0.0,0.0,3804015.7064000005,0.0,18018932.70986791,13370341.428482523,2580218.0096670375,0.0,90294.2359612614,57505.848864464,32788.38709679739,18018932.70986791,2809770.5489200163,0.0,0.0,13370341.428482523,1528035.6001947925,0.0,0.0,2580218.0096670375,453261.9305007353,358306.03200000006,3804015.7064000005,20828703.258787926,14898377.028677316,7195801.678567773,230.6758901833334,164.99809616938464,219.4618984253307
AZ,124,1343.8,0.032,1099.476,0.481,18501.683,Natural Gas Fired Combustion Turbine,Combustion turbine,2001.0,23.0,594.5735117858569,85.0,Gas,NG,32.252273,-110.992148,0.07167208,1907.701,2.140328962231832,0.7044080623311392,0.2600030957356242,6121340.83198304,2650913.5434761457,305763.64058509405,50538748.50179784,136089366.59235454,63439.350440551505,12087.642349602347,3569.84250445012,0.0,0.0,2821.98,0.0,0.0,0.0,29960.020999999997,0.0,406833.71358753846,176183.78569234503,20321.521181982742,9044708.326199748,997.4278052172001,452.90991746,544.5178877572001,-8637874.612612208,63439.350440551505,0.0,0.0,-8868524.540507402,12087.642349602347,0.0,0.0,-9024386.805017766,3569.84250445012,2821.98,29960.020999999997,-8574435.262171658,-8856436.8981578,-8988034.961513316,-8596.54725617408,-8879.276125883838,-16506.40899701916
AZ,126,856948.65,15.752,534907.985,816.497,9000847.26,Natural Gas Steam Turbine,Oil/Gas steam,1967.0,57.0,24942.699400386897,528.9000000000001,Gas,NG,32.16,-110.9047,0.1058027,1928.52,924.6000998076418,444.3555894267002,165.80540399349897,2644356285.4498553,1347972169.543285,194987155.09635478,13192193712.864632,0.0,27405146.9582985,7625141.914562175,2276508.196830741,0.0,0.0,1799592.165,0.0,0.0,0.0,19105670.151750002,0.0,175747980.2524896,89588300.7661719,12959145.812506707,0.0,485260.3398998295,288823.145065455,196437.19483437447,175747980.2524896,27405146.9582985,0.0,0.0,89588300.7661719,7625141.914562175,0.0,0.0,12959145.812506707,2276508.196830741,1799592.165,19105670.151750002,203153127.2107881,97213442.68073408,36140916.326087445,418.6477041431498,200.33255283298342,183.98204248721618
SC,130,9164494.42,4638.007,9307816.625,3264.528,90719494.544,Conventional Steam Coal,Coal,2008.0,16.0,10765.507505523248,2390.1,Coal,BIT,33.371506,-80.113235,0.27377507,1580.072,3821.294604540709,5800.0485391739,1773.1782408482318,10928902568.986427,11310296773.383827,2085257611.2375207,25730639488.951115,104181677568.77815,113263172.07858661,99528832.93222412,24345737.246846225,0.0,0.0,19245438.282,0.0,0.0,0.0,204322403.0939,0.0,726351650.6622541,751699695.2777494,138589423.63312447,6924074306.013582,8443908.832605638,3088770.9564852137,5355137.876120424,-6197722655.351328,113263172.07858661,0.0,0.0,-6172374610.735833,99528832.93222412,0.0,0.0,-6785484882.380458,24345737.246846225,19245438.282,204322403.0939,-6084459483.272741,-6072845777.803609,-6537571303.757712,-720.5738010550248,-719.1984065902851,-1220.803545116921
FL,136,10398419.64,3194.442,6452594.227,1465.672,79255280.689,Conventional Steam Coal,Coal,1984.0,40.0,6921.469613961109,1897.8,Coal,BIT,29.733056,-81.632778,0.1774386,1588.472,6689.8305660598735,6546.177294620673,2011.922382168563,19132915418.931236,14576515613.948359,2366020721.43023,13135565033.375391,0.0,198286577.97801465,112332402.37569076,27623694.307174373,0.0,0.0,21836681.244000003,0.0,0.0,0.0,231832765.87379998,0.0,1271602945.3825445,968777616.0747161,157249371.16639778,0.0,5853694.758042727,3504649.040680788,2349045.7173619387,1271602945.3825445,198286577.97801465,0.0,0.0,968777616.0747161,112332402.37569076,0.0,0.0,157249371.16639778,27623694.307174373,21836681.244000003,231832765.87379998,1469889523.3605592,1081110018.4504068,438542512.59137213,251.10457311444088,184.68848533056968,186.68964565060526
AZ,141,163506.94,0.519,102744.69,213.28,1728862.029,Petroleum Liquids,Combustion turbine - aeroderivative,1961.0,63.0,9171.191716695568,712.3,Oil,DFO,33.5561,-112.2153,0.054393373,1900.396,343.1516415366915,86.03835218348561,31.635891184892813,981413694.7949377,386065084.8126461,37203808.03343395,6532639859.802253,0.0,10171014.655147538,1476418.123468613,434360.78596857836,0.0,0.0,343364.574,0.0,0.0,0.0,3645387.2273000004,0.0,65226261.52965661,25658478.50199431,2472622.223999986,0.0,93208.41077424299,55107.83948469801,38100.57128954498,65226261.52965661,10171014.655147538,0.0,0.0,25658478.50199431,1476418.123468613,0.0,0.0,2472622.223999986,434360.78596857836,343364.574,3645387.2273000004,75397276.18480414,27134896.625462923,6895734.811268564,808.9106504285476,291.12068750088935,180.9877011781394
AZ,147,1285009.72,2.676,530083.426,42.571,8919617.088,Natural Gas Fired Combined Cycle,Combined cycle,2002.0,22.0,8034.550090420521,573.7,Gas,NG,33.3556,-111.9353,0.050698236,1898.204,2893.4065387752235,676.9608186912394,248.62814797616284,8275142700.897139,3185015048.011635,292386702.0199675,4609421386.874253,13156851936.828905,85760569.80929762,11616647.64874167,3413664.471712716,0.0,0.0,2698520.412,0.0,0.0,0.0,28649291.7074,0.0,549978693.8643909,211680992.02131727,19432469.299027912,874424587.6025633,480883.57379078213,433095.435496724,47788.13829405815,-324445893.7381724,85760569.80929762,0.0,0.0,-662743595.581246,11616647.64874167,0.0,0.0,-854992118.3035353,3413664.471712716,2698520.412,28649291.7074,-238685323.9288748,-651126947.9325043,-820230641.7124227,-496.3474257341124,-1354.0220199240782,-17163.896125545612
AZ,160,2037924.24,138.887,1483122.023,1183.104,20687363.112,Natural Gas Steam Turbine,Oil/Gas steam,1979.0,45.0,10329.374392059977,660.7,Gas,NG,32.0603,-109.8931,0.1066012,1946.052,2182.337036787506,1047.20954936182,394.30466682145345,6241483925.212267,3179300249.5079947,463702288.18202925,6824617660.834027,0.0,64684469.770381674,17970115.867048834,5413803.0754585555,0.0,0.0,4279640.904,0.0,0.0,0.0,45435520.9308,0.0,414818608.0938138,211301177.73528814,30818366.282509357,0.0,1345465.607498648,686855.260699608,658610.3467990401,414818608.0938138,64684469.770381674,0.0,0.0,211301177.73528814,17970115.867048834,0.0,0.0,30818366.282509357,5413803.0754585555,4279640.904,45435520.9308,479503077.86419547,229271293.60233697,85947331.19276792,356.3844926186099,170.4029388224755,130.49799720044905
OK,165,3790234.8,785.411,2153586.545,996.73,29004186.916,Conventional Steam Coal,Coal,1985.0,39.0,5712.175798098658,1194.3,Coal,SUB,36.190278,-95.2894,0.4096539,1541.355,1056.196978374048,2459.027834618169,733.3478058973764,3020723358.149778,4365494402.048134,862417019.7353146,6822051555.669227,7231374649.00938,31305678.439006787,42196917.64204778,10068865.374970978,0.0,0.0,7959493.08,0.0,0.0,0.0,84503284.866,0.0,200761913.974095,290137463.01322985,57317559.73574052,480608265.9909991,1953700.7637498614,1277448.22921716,676252.5345327014,-279846352.0169041,31305678.439006787,0.0,0.0,-190470802.97776926,42196917.64204778,0.0,0.0,-423290706.25525856,10068865.374970978,7959493.08,84503284.866,-248540673.57789734,-148273885.3357215,-320759062.9342876,-127.21532293454065,-75.89385646301845,-474.3184632290302
AR,170,175675.9,0.558,110584.027,234.077,1860793.213,Natural Gas Steam Turbine,Oil/Gas steam,1970.0,54.0,2081.3263034563565,552.5,Gas,NG,34.4341,-92.9049,0.18374923,1497.525,109.13965359382996,117.31082762288851,33.9903838712174,312139409.2783537,253030494.436441,39972691.43255166,1149932782.659637,0.0,3234899.33252112,2013053.802008767,466687.9705518149,0.0,0.0,368919.39,0.0,0.0,0.0,3916694.1905,0.0,20745264.562011734,16816795.295013804,2656646.4674906097,0.0,100320.1373587869,59209.22560553,41110.9117532569,20745264.562011734,3234899.33252112,0.0,0.0,16816795.295013804,2013053.802008767,0.0,0.0,2656646.4674906097,466687.9705518149,368919.39,3916694.1905,23980163.894532852,18829849.09702257,7408948.018542425,239.03639414656826,187.6976008284272,180.21852842890237
AR,201,411773.43,1.153,211302.118,143.356,3555359.688,Natural Gas Fired Combined Cycle,Combined cycle,2002.0,22.0,1746.3598431012965,185.0,Gas,NG,35.462382,-93.804926,0.2295805,1532.954,204.74778047746852,268.6143455763791,79.67135477130253,585578652.16556,544971381.118428,93693513.21105178,323076570.97373986,922170105.9191641,6068724.213352167,4609422.170090665,1093887.701009984,0.0,0.0,864724.203,0.0,0.0,0.0,9180488.62185,0.0,38918456.62528211,36219635.02194254,6227014.793810602,61288841.61951965,191690.04852719457,138782.757994881,52907.29053231358,-22370384.994237542,6068724.213352167,0.0,0.0,-25069206.59757711,4609422.170090665,0.0,0.0,-55061826.825709045,1093887.701009984,864724.203,9180488.62185,-16301660.780885376,-20459784.427486446,-43922726.29984906,-85.04176876230851,-106.73368067192007,-830.1828700341947
CA,260,5565914.43,11.886,2232029.142,170.414,39620474.981,Natural Gas Fired Combined Cycle,Combined cycle,2002.0,22.0,4765.582608695652,1398.0,Gas,NG,36.804837,-121.782241,0.169046,1677.958,3758.612063487248,3317.076115186043,1076.9124738797307,10749630501.573528,7667188607.166674,1266449069.2825632,6662284486.956522,19016419458.96372,111405261.56176203,56921026.1365925,14786008.2663687,0.0,0.0,11688420.303,0.0,0.0,0.0,124092062.21685001,0.0,714436953.714318,509573131.02580184,84170150.30982913,1263860444.9545496,2024862.6875765272,1875917.431969581,148945.2556069463,-549423491.2402315,111405261.56176203,0.0,0.0,-754287313.9287477,56921026.1365925,0.0,0.0,-1179690294.6447203,14786008.2663687,11688420.303,124092062.21685001,-438018229.6784695,-697366287.7921551,-1029123803.8585017,-216.3199669616684,-344.4017671276285,-6909.409767131292
TX,298,6711822.2,5591.339,7236001.664,5510.945,69044241.042,Conventional Steam Coal,Coal,1986.0,38.0,6587.176332747511,1849.8,Coal,SUB,31.4219,-96.2525,0.4151581,1548.295,1845.5372979720898,4334.976221907398,1298.6266929804196,5278236672.200177,7683344990.376646,1527184990.9449735,12184958780.316345,13691019685.563448,54701725.51189274,74388191.96793096,17830144.49462116,0.0,0.0,14094826.620000001,0.0,0.0,0.0,149640075.949,0.0,350799716.1872588,510646909.0688596,101499060.13320583,909926196.6227504,6564389.99875534,2262130.40527474,4302259.5934806,-559126480.4354916,54701725.51189274,0.0,0.0,-399279287.5538908,74388191.96793096,0.0,0.0,-808427136.4895446,17830144.49462116,14094826.620000001,149640075.949,-504424754.9235988,-324891095.58595985,-626862089.4259235,-76.84259390731533,-49.49296060221311,-145.70531503394977
CA,302,311572.12,0.903,178692.631,11.719,3006826.752,,,,,,,,,,,0.35,1300.0,101.6216960208741,239.67086153846154,60.28405696153549,290638050.61969995,424479139.8755983,70894050.98676574,,0.0,3012067.070058708,4112751.9839999997,827700.1020818823,0.0,0.0,654301.452,,0.0,0.0,6946500.415399998,0.0,19316251.241176292,28211535.602419514,4711727.516219132,0.0,162107.22084594567,105011.23913680398,57095.98170914169,19316251.241176292,,0.0,0.0,28211535.602419514,,0.0,0.0,4711727.516219132,,654301.452,6946500.415399998,,,,,,
CA,315,3450749.9,8.414,1666706.279,83.231,28045609.789,Natural Gas Steam Turbine,Oil/Gas steam,1964.0,60.0,6243.978910369069,1115.0,Gas,NG,33.7688,-118.1009,0.050129134,1798.856,7858.129185406087,1918.302511388939,667.6630872223512,22474249470.26141,8765596475.770622,785171790.573485,6962036485.061512,0.0,232914949.05543643,32918071.095434193,9167014.187562883,0.0,0.0,7246574.79,0.0,0.0,0.0,76934469.0205,0.0,1493673138.458001,582575005.0405757,52183723.16310077,0.0,1512010.4357027314,1163029.3588213301,348981.07688140124,1493673138.458001,232914949.05543643,0.0,0.0,582575005.0405757,32918071.095434193,0.0,0.0,52183723.16310077,9167014.187562883,7246574.79,76934469.0205,1726588087.5134373,615493076.1360099,145531781.16116366,1141.9154568936408,407.0693307417217,417.01911880632315
CA,330,156896.99,0.398,78757.514,3.995,1325244.62,,,,,,,,,,,0.35,1300.0,51.173186562296145,120.68999230769231,30.356975079328226,146355313.56816697,213753077.0220081,35699802.693289995,,0.0,1516773.2497064578,2071040.268,416801.2678391765,0.0,0.0,329483.679,,0.0,0.0,3498018.39205,0.0,9726998.929892454,14206357.806653107,2372663.719061121,0.0,71447.61171083579,52880.043749533,18567.56796130279,9726998.929892454,,0.0,0.0,14206357.806653107,,0.0,0.0,2372663.719061121,,329483.679,3498018.39205,,,,,,
CA,335,3299132.1,7.062,1398861.101,77.0,23538426.625,Natural Gas Steam Turbine,Oil/Gas steam,1958.0,66.0,2081.3263034563565,218.0,Gas,NG,33.6439,-117.9792,0.09951902,1767.445,3784.3344003844477,1866.6109555077664,638.3275481773857,10823196385.09952,5586515476.668194,750673196.6566056,453729134.1534857,0.0,112167671.62739503,32031043.996513274,8764237.236475507,0.0,0.0,6928177.41,0.0,0.0,0.0,73554150.16950001,0.0,719326255.324817,371288399.0239928,49890893.624281295,0.0,1269025.3882523547,1111928.59584807,157096.7924042847,719326255.324817,112167671.62739503,0.0,0.0,371288399.0239928,32031043.996513274,0.0,0.0,49890893.624281295,8764237.236475507,6928177.41,73554150.16950001,831493926.952212,403319443.020506,139137458.4402568,655.2224523240693,317.8182617575048,885.6798175878092
