State,Facility ID,Gross Load (MWh),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu),Technology,Technology_alt,Operating Year,Age,Total Capital Cost (2024$/kW),Total Nameplate Capacity (MW),Fuel Category,Energy Source,Latitude,Longitude,wind_cf,pvout,Wind Size (MW),Solar Size (MW),NGCC Size (MW),Wind Capital Cost ($),Solar Capital Cost ($),NGCC Capital Cost ($),Existing Capital Cost ($),Remaining Capital Cost ($),Fixed O&M - Wind ($/year),Fixed O&M - Solar ($/year),Fixed O&M - NGCC ($/year),Variable O&M - Wind ($/year),Variable O&M - Solar ($/year),Variable O&M - NGCC ($/year),Fixed O&M - Existing ($/year),Variable O&M - Existing ($/year),Fuel costs ($/MWh),NGCC Fuel Cost ($/year),Existing Fuel Cost ($/year),Annualized Capital - Wind ($),Annualized Capital - Solar ($),Annualized Capital - NGCC ($),Annualized Capital - Existing ($),Old Emissions (tonnes CO2),New Emissions (tonnes CO2),Delta Emissions (tonnes CO2),Net Capital Cost - Wind ($/year),Net Fixed O&M - Wind ($/year),Net Variable O&M - Wind ($/year),Net Fuel Cost - Wind ($/year),Net Capital Cost - Solar ($/year),Net Fixed O&M - Solar ($/year),Net Variable O&M - Solar ($/year),Net Fuel Cost - Solar ($/year),Net Capital Cost - NGCC ($/year),Net Fixed O&M - NGCC ($/year),Net Variable O&M - NGCC ($/year),Net Fuel Cost - NGCC ($/year),Total Cost - Wind ($/year),Total Cost - Solar ($/year),Total Cost - NGCC ($/year),MACC - Wind ($/tonne CO2),MACC - Solar ($/tonne CO2),MACC - NGCC ($/tonne CO2)
AZ,116,626683.21,1.707,337870.985,23.692,5685360.904,Natural Gas Fired Combustion Turbine,Combustion turbine,2019.0,5.0,8335.169537784614,626.2,Gas,NG,33.4225,-111.9122,0.06670708,1890.899,1072.4374956865204,331.42076554115187,121.25284614193949,3067171237.6634483,1297094640.2167163,142593347.06292084,5219483164.560725,497918946736.50543,31787047.372148465,5687180.336686166,1664801.5775288292,0.0,0.0,1316034.741,0.0,0.0,0.0,13971902.16695,0.0,616029407.0800728,260516410.798164,28639318.8505678,100005082782.95242,306511.3881659295,211215.241043807,95296.14712212246,-99389053375.87234,31787047.372148465,0.0,0.0,-99744566372.15427,5687180.336686166,0.0,0.0,-99976443464.10185,1664801.5775288292,1316034.741,13971902.16695,-99357266328.5002,-99738879191.81758,-99959490725.61638,-324155.21955978125,-325400.2397386426,-1048935.2795923408
AZ,117,2112982.33,4.894,969426.802,133.486,16312518.425,Natural Gas Fired Combined Cycle,Combined cycle,2003.0,21.0,8696.129357130065,1206.7999999999997,Gas,NG,33.4417,-112.1583,0.045467876,1898.935,5305.020943993341,1112.7196374818432,408.82716701493695,15172359899.820953,5653643994.396634,480780748.40956587,10494488908.18456,54149257672.73261,157240820.7799626,19094268.979188427,5613197.003115085,0.0,0.0,4437262.893,0.0,0.0,0.0,47108941.04735,0.0,3047309442.107435,1135512394.9203293,96562942.34288752,10875667679.829678,879449.1625443294,712152.591661511,167296.57088281843,-7828358237.722242,157240820.7799626,0.0,0.0,-9740155284.909348,19094268.979188427,0.0,0.0,-10779104737.48679,5613197.003115085,4437262.893,47108941.04735,-7671117416.94228,-9721061015.930159,-10721945336.543325,-8722.638833095267,-11053.579251592226,-64089.45072791377
AZ,118,129391.26,0.483,95661.122,24.419,1609688.576,Natural Gas Fired Combustion Turbine,Combustion turbine,2002.0,22.0,2112.0103030148666,184.5,Gas,NG,32.5517,-111.3,0.11751835,1910.623,125.68839280086115,67.72202408613845,25.035070814952405,359468803.41046286,193836046.19098467,29441243.27838403,389665900.9062429,1675492049.450342,3725403.962617525,1162109.9333181358,343731.52228929655,0.0,0.0,271721.646,0.0,0.0,0.0,2884778.1416999996,0.0,72197910.27951372,38931215.55767544,5913159.14083085,336516057.8959254,86782.3062632334,43609.60327924199,43172.70298399142,-264318147.6164117,3725403.962617525,0.0,0.0,-297584842.33825,1162109.9333181358,0.0,0.0,-330602898.7550945,343731.52228929655,271721.646,2884778.1416999996,-260592743.65379417,-296422732.40493184,-327102667.4451052,-3002.832661111221,-3415.704711808468,-7576.608477963401
AZ,120,170621.92,0.502,99532.362,9.428,1674743.536,Natural Gas Steam Turbine,Oil/Gas steam,1959.0,65.0,5849.583672323563,417.0,Gas,NG,32.7214,-114.7106,0.2054651,1916.102,94.79657722402214,89.04636364771517,33.0125222505998,271118210.86070335,201174126.40659645,38822726.16670537,2439276391.358926,0.0,2809770.5489200163,1528035.6001947925,453261.9305007353,0.0,0.0,358306.03200000006,0.0,0.0,0.0,3804015.7064000005,0.0,54453037.585329466,40405040.4125841,7797393.470579931,0.0,90294.2359612614,57505.848864464,32788.38709679739,54453037.585329466,2809770.5489200163,0.0,0.0,40405040.4125841,1528035.6001947925,0.0,0.0,7797393.470579931,453261.9305007353,358306.03200000006,3804015.7064000005,57262808.13424948,41933076.01277889,12412977.139480665,634.1801060127109,464.4047935769597,378.5784614179178
AZ,124,1343.8,0.032,1099.476,0.481,18501.683,Natural Gas Fired Combustion Turbine,Combustion turbine,2001.0,23.0,594.5735117858569,85.0,Gas,NG,32.252273,-110.992148,0.07167208,1907.701,2.140328962231832,0.7044080623311392,0.2600030957356242,6121340.83198304,2650913.5434761457,305763.64058509405,50538748.50179784,181089473.28767073,63439.350440551505,12087.642349602347,3569.84250445012,0.0,0.0,2821.98,0.0,0.0,0.0,29960.020999999997,0.0,1229447.484690884,532425.6690839945,61411.43732156636,36371115.99378112,997.4278052172001,452.90991746,544.5178877572001,-35141668.50909024,63439.350440551505,0.0,0.0,-35838690.32469712,12087.642349602347,0.0,0.0,-36309704.55645955,3569.84250445012,2821.98,29960.020999999997,-35078229.15864968,-35826602.68234752,-36273352.71295511,-35168.689879275065,-35918.99332959332,-66615.53922931795
AZ,126,856948.65,15.752,534907.985,816.497,9000847.26,Natural Gas Steam Turbine,Oil/Gas steam,1967.0,57.0,24942.699400386897,528.9000000000001,Gas,NG,32.16,-110.9047,0.1058027,1928.52,924.6000998076418,444.3555894267002,165.80540399349897,2644356285.4498553,1347972169.543285,194987155.09635478,13192193712.864632,0.0,27405146.9582985,7625141.914562175,2276508.196830741,0.0,0.0,1799592.165,0.0,0.0,0.0,19105670.151750002,0.0,531108669.327214,270734964.5717125,39162411.301738285,0.0,485260.3398998295,288823.145065455,196437.19483437447,531108669.327214,27405146.9582985,0.0,0.0,270734964.5717125,7625141.914562175,0.0,0.0,39162411.301738285,2276508.196830741,1799592.165,19105670.151750002,558513816.2855124,278360106.48627466,62344181.81531903,1150.9570644096,573.6304486448151,317.37462891324816
SC,130,9164494.42,4638.007,9307816.625,3264.528,90719494.544,Conventional Steam Coal,Coal,2008.0,16.0,10765.507505523248,2390.1,Coal,BIT,33.371506,-80.113235,0.27377507,1580.072,3821.294604540709,5800.0485391739,1773.1782408482318,10928902568.986427,11310296773.383827,2085257611.2375207,25730639488.951115,330360431445.14465,113263172.07858661,99528832.93222412,24345737.246846225,0.0,0.0,19245438.282,0.0,0.0,0.0,204322403.0939,0.0,2195027550.7726097,2271629092.5168815,418815876.3638002,66351607046.53173,8443908.832605638,3088770.9564852137,5355137.876120424,-64156579495.759125,113263172.07858661,0.0,0.0,-64079977954.01485,99528832.93222412,0.0,0.0,-65932791170.16793,24345737.246846225,19245438.282,204322403.0939,-64043316323.680534,-63980449121.08263,-65684877591.54518,-7584.558004271811,-7577.112731727519,-12265.767774989794
FL,136,10398419.64,3194.442,6452594.227,1465.672,79255280.689,Conventional Steam Coal,Coal,1984.0,40.0,6921.469613961109,1897.8,Coal,BIT,29.733056,-81.632778,0.1774386,1588.472,6689.8305660598735,6546.177294620673,2011.922382168563,19132915418.931236,14576515613.948359,2366020721.43023,13135565033.375391,0.0,198286577.97801465,112332402.37569076,27623694.307174373,0.0,0.0,21836681.244000003,0.0,0.0,0.0,231832765.87379998,0.0,3842771605.479786,2927636436.038897,475206054.44649845,0.0,5853694.758042727,3504649.040680788,2349045.7173619387,3842771605.479786,198286577.97801465,0.0,0.0,2927636436.038897,112332402.37569076,0.0,0.0,475206054.44649845,27623694.307174373,21836681.244000003,231832765.87379998,4041058183.4578004,3039968838.414588,756499195.8714728,690.3431679462888,519.3247964010766,322.0453268662
AZ,141,163506.94,0.519,102744.69,213.28,1728862.029,Petroleum Liquids,Combustion turbine - aeroderivative,1961.0,63.0,9171.191716695568,712.3,Oil,DFO,33.5561,-112.2153,0.054393373,1900.396,343.1516415366915,86.03835218348561,31.635891184892813,981413694.7949377,386065084.8126461,37203808.03343395,6532639859.802253,0.0,10171014.655147538,1476418.123468613,434360.78596857836,0.0,0.0,343364.574,0.0,0.0,0.0,3645387.2273000004,0.0,197113121.39368978,77539669.89877874,7472240.063589159,0.0,93208.41077424299,55107.83948469801,38100.57128954498,197113121.39368978,10171014.655147538,0.0,0.0,77539669.89877874,1476418.123468613,0.0,0.0,7472240.063589159,434360.78596857836,343364.574,3645387.2273000004,207284136.0488373,79016088.02224734,11895352.65085774,2223.8780205242783,847.7355998873277,312.2092989225569
AZ,147,1285009.72,2.676,530083.426,42.571,8919617.088,Natural Gas Fired Combined Cycle,Combined cycle,2002.0,22.0,8034.550090420521,573.7,Gas,NG,33.3556,-111.9353,0.050698236,1898.204,2893.4065387752235,676.9608186912394,248.62814797616284,8275142700.897139,3185015048.011635,292386702.0199675,4609421386.874253,19819668255.06863,85760569.80929762,11616647.64874167,3413664.471712716,0.0,0.0,2698520.412,0.0,0.0,0.0,28649291.7074,0.0,1662030208.4666378,639697877.7951778,58724731.26758709,3980703240.095192,480883.57379078213,433095.435496724,47788.13829405815,-2318673031.6285543,85760569.80929762,0.0,0.0,-3341005362.300014,11616647.64874167,0.0,0.0,-3921978508.827605,3413664.471712716,2698520.412,28649291.7074,-2232912461.819257,-3329388714.6512723,-3887217032.236492,-4643.353575621881,-6923.4818906494575,-81342.71748183624
AZ,160,2037924.24,138.887,1483122.023,1183.104,20687363.112,Natural Gas Steam Turbine,Oil/Gas steam,1979.0,45.0,10329.374392059977,660.7,Gas,NG,32.0603,-109.8931,0.1066012,1946.052,2182.337036787506,1047.20954936182,394.30466682145345,6241483925.212267,3179300249.5079947,463702288.18202925,6824617660.834027,0.0,64684469.770381674,17970115.867048834,5413803.0754585555,0.0,0.0,4279640.904,0.0,0.0,0.0,45435520.9308,0.0,1253577757.4249058,638550082.7550609,93132800.06761478,0.0,1345465.607498648,686855.260699608,658610.3467990401,1253577757.4249058,64684469.770381674,0.0,0.0,638550082.7550609,17970115.867048834,0.0,0.0,93132800.06761478,5413803.0754585555,4279640.904,45435520.9308,1318262227.1952875,656520198.6221098,148261764.97787333,979.7814376289155,487.95018985483017,225.1130212248427
OK,165,3790234.8,785.411,2153586.545,996.73,29004186.916,Conventional Steam Coal,Coal,1985.0,39.0,5712.175798098658,1194.3,Coal,SUB,36.190278,-95.2894,0.4096539,1541.355,1056.196978374048,2459.027834618169,733.3478058973764,3020723358.149778,4365494402.048134,862417019.7353146,6822051555.669227,0.0,31305678.439006787,42196917.64204778,10068865.374970978,0.0,0.0,7959493.08,0.0,0.0,0.0,84503284.866,0.0,606700531.2333071,876792562.1765285,173213102.2877062,0.0,1953700.7637498614,1277448.22921716,676252.5345327014,606700531.2333071,31305678.439006787,0.0,0.0,876792562.1765285,42196917.64204778,0.0,0.0,173213102.2877062,10068865.374970978,7959493.08,84503284.866,638006209.6723139,918989479.8185762,275744745.60867715,326.562911531932,470.38394869370967,407.7541029834662
AR,170,175675.9,0.558,110584.027,234.077,1860793.213,Natural Gas Steam Turbine,Oil/Gas steam,1970.0,54.0,2081.3263034563565,552.5,Gas,NG,34.4341,-92.9049,0.18374923,1497.525,109.13965359382996,117.31082762288851,33.9903838712174,312139409.2783537,253030494.436441,39972691.43255166,1149932782.659637,0.0,3234899.33252112,2013053.802008767,466687.9705518149,0.0,0.0,368919.39,0.0,0.0,0.0,3916694.1905,0.0,62691985.65207969,50820190.13050032,8028359.5190949235,0.0,100320.1373587869,59209.22560553,41110.9117532569,62691985.65207969,3234899.33252112,0.0,0.0,50820190.13050032,2013053.802008767,0.0,0.0,8028359.5190949235,466687.9705518149,368919.39,3916694.1905,65926884.984600805,52833243.93250909,12780661.07014674,657.1650191109547,526.6464472985642,310.8824524947255
AR,201,411773.43,1.153,211302.118,143.356,3555359.688,Natural Gas Fired Combined Cycle,Combined cycle,2002.0,22.0,1746.3598431012965,185.0,Gas,NG,35.462382,-93.804926,0.2295805,1532.954,204.74778047746852,268.6143455763791,79.67135477130253,585578652.16556,544971381.118428,93693513.21105178,323076570.97373986,1389170119.25153,6068724.213352167,4609422.170090665,1093887.701009984,0.0,0.0,864724.203,0.0,0.0,0.0,9180488.62185,0.0,117611193.4875546,109455381.12236007,18817977.516841337,279009412.4473448,191690.04852719457,138782.757994881,52907.29053231358,-161398218.95979017,6068724.213352167,0.0,0.0,-169554031.32498473,4609422.170090665,0.0,0.0,-260191434.93050343,1093887.701009984,864724.203,9180488.62185,-155329494.746438,-164944609.15489405,-249052334.40464342,-810.3159028852863,-860.4755980928962,-4707.334885208922
CA,260,5565914.43,11.886,2232029.142,170.414,39620474.981,Natural Gas Fired Combined Cycle,Combined cycle,2002.0,22.0,4765.582608695652,1398.0,Gas,NG,36.804837,-121.782241,0.169046,1677.958,3758.612063487248,3317.076115186043,1076.9124738797307,10749630501.573528,7667188607.166674,1266449069.2825632,6662284486.956522,28646603829.360542,111405261.56176203,56921026.1365925,14786008.2663687,0.0,0.0,11688420.303,0.0,0.0,0.0,124092062.21685001,0.0,2159021453.6762776,1539924994.615589,254361367.13435534,5753558899.861817,2024862.6875765272,1875917.431969581,148945.2556069463,-3594537446.1855397,111405261.56176203,0.0,0.0,-4213633905.246228,56921026.1365925,0.0,0.0,-5499197532.727462,14786008.2663687,11688420.303,124092062.21685001,-3483132184.623778,-4156712879.109636,-5348631041.941242,-1720.1819194923246,-2052.8369180848654,-35910.04641366905
TX,298,6711822.2,5591.339,7236001.664,5510.945,69044241.042,Conventional Steam Coal,Coal,1986.0,38.0,6587.176332747511,1849.8,Coal,SUB,31.4219,-96.2525,0.4151581,1548.295,1845.5372979720898,4334.976221907398,1298.6266929804196,5278236672.200177,7683344990.376646,1527184990.9449735,12184958780.316345,0.0,54701725.51189274,74388191.96793096,17830144.49462116,0.0,0.0,14094826.620000001,0.0,0.0,0.0,149640075.949,0.0,1060113295.1679546,1543169941.310179,306729162.3372508,0.0,6564389.99875534,2262130.40527474,4302259.5934806,1060113295.1679546,54701725.51189274,0.0,0.0,1543169941.310179,74388191.96793096,0.0,0.0,306729162.3372508,17830144.49462116,14094826.620000001,149640075.949,1114815020.6798472,1617558133.27811,488294209.400872,169.8276642446937,246.41408167168794,113.49715162255791
CA,302,311572.12,0.903,178692.631,11.719,3006826.752,,,,,,,,,,,0.35,1300.0,101.6216960208741,239.67086153846154,60.28405696153549,290638050.61969995,424479139.8755983,70894050.98676574,,0.0,3012067.070058708,4112751.9839999997,827700.1020818823,0.0,0.0,654301.452,,0.0,0.0,6946500.415399998,0.0,58373521.438781716,85254983.3685278,14238794.254001752,0.0,162107.22084594567,105011.23913680398,57095.98170914169,58373521.438781716,,0.0,0.0,85254983.3685278,,0.0,0.0,14238794.254001752,,654301.452,6946500.415399998,,,,,,
CA,315,3450749.9,8.414,1666706.279,83.231,28045609.789,Natural Gas Steam Turbine,Oil/Gas steam,1964.0,60.0,6243.978910369069,1115.0,Gas,NG,33.7688,-118.1009,0.050129134,1798.856,7858.129185406087,1918.302511388939,667.6630872223512,22474249470.26141,8765596475.770622,785171790.573485,6962036485.061512,0.0,232914949.05543643,32918071.095434193,9167014.187562883,0.0,0.0,7246574.79,0.0,0.0,0.0,76934469.0205,0.0,4513865546.770599,1760535940.5318809,157698698.61307588,0.0,1512010.4357027314,1163029.3588213301,348981.07688140124,4513865546.770599,232914949.05543643,0.0,0.0,1760535940.5318809,32918071.095434193,0.0,0.0,157698698.61307588,9167014.187562883,7246574.79,76934469.0205,4746780495.8260355,1793454011.627315,251046756.61113876,3139.3834220594463,1186.138646453044,719.3706858107245
CA,330,156896.99,0.398,78757.514,3.995,1325244.62,,,,,,,,,,,0.35,1300.0,51.173186562296145,120.68999230769231,30.356975079328226,146355313.56816697,213753077.0220081,35699802.693289995,,0.0,1516773.2497064578,2071040.268,416801.2678391765,0.0,0.0,329483.679,,0.0,0.0,3498018.39205,0.0,29394895.18332166,42931473.69226127,7170166.443910868,0.0,71447.61171083579,52880.043749533,18567.56796130279,29394895.18332166,,0.0,0.0,42931473.69226127,,0.0,0.0,7170166.443910868,,329483.679,3498018.39205,,,,,,
CA,335,3299132.1,7.062,1398861.101,77.0,23538426.625,Natural Gas Steam Turbine,Oil/Gas steam,1958.0,66.0,2081.3263034563565,218.0,Gas,NG,33.6439,-117.9792,0.09951902,1767.445,3784.3344003844477,1866.6109555077664,638.3275481773857,10823196385.09952,5586515476.668194,750673196.6566056,453729134.1534857,0.0,112167671.62739503,32031043.996513274,8764237.236475507,0.0,0.0,6928177.41,0.0,0.0,0.0,73554150.16950001,0.0,2173796875.098253,1122029893.3675573,150769790.27736092,0.0,1269025.3882523547,1111928.59584807,157096.7924042847,2173796875.098253,112167671.62739503,0.0,0.0,1122029893.3675573,32031043.996513274,0.0,0.0,150769790.27736092,8764237.236475507,6928177.41,73554150.16950001,2285964546.725648,1154060937.3640707,240016355.0933364,1801.354462950325,909.4072884967195,1527.8246705105237
