facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
2411,-1917.8368013547617,69564.5881131289,Gas to NGCC,Gas,NGCC,609.5,3351747.81,69564.5881131289,0.0
58005,-1907.2007151764356,156464.80916523724,Gas to NGCC,Gas,NGCC,803.2,3207532.88,226029.39727836614,69564.5881131289
60460,-1832.8988429172666,30333.501502047096,Gas to NGCC,Gas,NGCC,121.0,122004.67,256362.89878041323,226029.39727836614
57943,-1827.5265715179237,199591.31573161483,Gas to NGCC,Gas,NGCC,363.0,1171055.83,455954.21451202803,256362.8987804132
55985,-1806.4262247389397,50351.603419392486,Gas to NGCC,Gas,NGCC,559.0,1297056.5,506305.8179314205,455954.21451202803
60302,-1802.4713663354764,218827.40180452703,Gas to NGCC,Gas,NGCC,830.6,4255624.86,725133.2197359476,506305.8179314205
3338,-1755.8242834778043,10894.391558472002,Gas to NGCC,Gas,NGCC,111.0,35576.04,736027.6112944195,725133.2197359476
1363,-1748.9993077361773,136036.58432752592,Gas to NGCC,Gas,NGCC,807.0,4949570.48,872064.1956219454,736027.6112944195
56803,-1741.8944858750726,93478.2768492346,Gas to NGCC,Gas,NGCC,432.0,687314.83,965542.47247118,872064.1956219454
56807,-1726.7932497669306,86681.06815842539,Gas to NGCC,Gas,NGCC,559.0,3136693.81,1052223.5406296053,965542.4724711799
4040,-1726.0098837121657,232581.60872608516,Gas to NGCC,Gas,NGCC,1229.6,8655864.38,1284805.1493556905,1052223.5406296053
56350,-1673.8872900804283,269425.473319868,Gas to NGCC,Gas,NGCC,654.1,2499064.32,1554230.6226755586,1284805.1493556905
621,-1608.417191347507,168185.47234238358,Gas to NGCC,Gas,NGCC,1224.0,6755575.33,1722416.0950179421,1554230.6226755586
62548,-1604.4407545312151,37817.296616271786,Gas to NGCC,Gas,NGCC,100.0,152303.57,1760233.391634214,1722416.0950179421
59906,-1566.7367022384597,122982.68105992163,Gas to NGCC,Gas,NGCC,1105.0,7125703.15,1883216.0726941356,1760233.391634214
58236,-1530.1886455029028,199068.0465245638,Gas to NGCC,Gas,NGCC,705.9,3659972.99,2082284.1192186994,1883216.0726941356
57037,-1517.392794173982,191910.04052465013,Gas to NGCC,Gas,NGCC,840.0,3799776.27,2274194.1597433495,2082284.1192186994
56532,-1487.0461159482854,148224.24362383562,Gas to NGCC,Gas,NGCC,712.4,3013007.67,2422418.403367185,2274194.1597433495
56188,-1483.202572541733,6698.493118848295,Gas to NGCC,Gas,NGCC,82.0,86464.14,2429116.896486033,2422418.403367185
2720,-1463.0379698588465,126629.05773046846,Gas to NGCC,Gas,NGCC,697.9000000000001,3950426.17,2555745.9542165017,2429116.896486033
56328,-1424.961114480109,59560.18943723298,Gas to NGCC,Gas,NGCC,349.0,180877.31,2615306.1436537346,2555745.9542165017
59326,-1415.824370229814,69090.58338285843,Gas to NGCC,Gas,NGCC,543.9,3443860.99,2684396.727036593,2615306.1436537346
55411,-1404.6164231934222,152544.34396756813,Gas to NGCC,Gas,NGCC,822.8,4339568.21,2836941.071004161,2684396.727036593
2790,-1396.0215746949318,11463.5606621281,Gas to NGCC,Gas,NGCC,88.0,29532.16,2848404.631666289,2836941.071004161
1927,-1380.7600637183139,99299.25417494844,Gas to NGCC,Gas,NGCC,585.9,2518530.72,2947703.8858412374,2848404.6316662887
57703,-1373.9143587741742,65696.53047482969,Gas to NGCC,Gas,NGCC,140.0,333340.56,3013400.416316067,2947703.8858412374
2723,-1304.1810711887097,160540.76518833963,Gas to NGCC,Gas,NGCC,697.9000000000001,3864289.46,3173941.1815044065,3013400.416316067
1904,-1269.634871352192,203914.57020668942,Gas to NGCC,Gas,NGCC,562.8,1834098.19,3377855.7517110957,3173941.181504406
57881,-1238.2887694209558,113970.93412675025,Gas to NGCC,Gas,NGCC,293.1000000000001,491755.51,3491826.685837846,3377855.7517110957
55933,-1234.627674098605,86035.2550439384,Gas to NGCC,Gas,NGCC,336.1,875928.95,3577861.940881784,3491826.685837846
58478,-1233.3843368075823,18252.65951614501,Gas to NGCC,Gas,NGCC,74.1,189957.75,3596114.600397929,3577861.940881784
55322,-1214.5582094993517,382472.9178398615,Gas to NGCC,Gas,NGCC,1465.6,7097390.48,3978587.5182377906,3596114.600397929
7302,-1199.4495270641069,1857245.897524802,Gas to NGCC,Gas,NGCC,2266.3,7062107.65,5835833.415762592,3978587.51823779
56629,-1197.6621299877083,7432.369025795497,Gas to NGCC,Gas,NGCC,96.0,41268.13,5843265.784788388,5835833.415762592
7063,-1183.5907510338743,196733.35284689674,Gas to NGCC,Gas,NGCC,676.0,758280.61,6039999.137635285,5843265.784788389
56473,-1180.806618246974,2341.6533080135,Gas to NGCC,Gas,NGCC,49.8,12052.76,6042340.7909432985,6039999.137635285
59093,-1169.3620953377965,47038.57788419118,Gas to NGCC,Gas,NGCC,149.4,976458.19,6089379.36882749,6042340.7909432985
56259,-1137.7399048480872,162650.21424516058,Gas to NGCC,Gas,NGCC,653.7,3131584.43,6252029.583072651,6089379.36882749
56238,-1123.4897114461278,17274.306101765702,Gas to NGCC,Gas,NGCC,216.4,213777.21,6269303.889174417,6252029.583072651
2039,-1093.6750468498526,17257.1317978438,Gas to NGCC,Gas,NGCC,191.3,58015.12,6286561.02097226,6269303.889174417
56502,-1051.9067004705857,376219.6514671624,Gas to NGCC,Gas,NGCC,730.1999999999999,1239721.93,6662780.672439422,6286561.02097226
2070,-1048.5730286837977,285285.4687222766,Gas to NGCC,Gas,NGCC,510.5,2200212.09,6948066.141161699,6662780.672439422
58471,-1048.5593409142389,121571.97183523711,Gas to NGCC,Gas,NGCC,358.8,433683.18,7069638.112996936,6948066.141161699
59773,-1038.4836253703666,285561.2504509608,Gas to NGCC,Gas,NGCC,832.3,5650513.37,7355199.363447897,7069638.112996936
59325,-1033.8500323073367,97566.67748230952,Gas to NGCC,Gas,NGCC,543.9,3378831.5,7452766.040930207,7355199.363447897
61144,-1025.7098008684757,90196.15721498479,Gas to NGCC,Gas,NGCC,349.0,407920.4,7542962.198145192,7452766.040930207
56283,-1006.4721650879891,10245.092819994996,Gas to NGCC,Gas,NGCC,100.8,52137.22,7553207.290965187,7542962.198145192
56569,-1005.532179612199,15401.829589396195,Gas to NGCC,Gas,NGCC,121.0,91473.57,7568609.120554583,7553207.290965187
56476,-965.6524168478691,159857.284283855,Gas to NGCC,Gas,NGCC,619.7,3140587.31,7728466.404838438,7568609.120554583
56108,-937.78736780498,10128.619645091301,Gas to NGCC,Gas,NGCC,100.8,52796.24,7738595.02448353,7728466.404838438
55714,-911.8853044223738,19900.526377985254,Gas to NGCC,Gas,NGCC,746.0,3688161.68,7758495.550861515,7738595.02448353
60468,-910.7642502784652,31216.461448348196,Gas to NGCC,Gas,NGCC,121.5,89626.08,7789712.012309863,7758495.550861515
59926,-895.4129461291656,198087.3035494166,Gas to NGCC,Gas,NGCC,453.8,838955.24,7987799.31585928,7789712.012309863
57028,-894.263265769092,45560.83358992997,Gas to NGCC,Gas,NGCC,318.5,1665315.2,8033360.14944921,7987799.31585928
56556,-874.2725261183533,26930.017645838496,Gas to NGCC,Gas,NGCC,120.0,101557.96,8060290.167095048,8033360.14944921
7237,-872.092414455029,80246.6838411191,Gas to NGCC,Gas,NGCC,405.70000000000005,238599.05,8140536.850936168,8060290.167095048
1239,-869.0098517185219,66999.71182783943,Gas to NGCC,Gas,NGCC,300.2,1188051.98,8207536.562764008,8140536.850936168
58933,-863.6417948852824,442741.39913736493,Gas to NGCC,Gas,NGCC,309.8,1224096.5,8650277.961901372,8207536.562764008
56846,-842.4202302112075,426722.5381712327,Gas to NGCC,Gas,NGCC,775.3,3488326.61,9077000.500072606,8650277.961901374
55694,-842.370281145455,145681.3025825934,Gas to NGCC,Gas,NGCC,850.5,2316739.44,9222681.8026552,9077000.500072606
6071,-834.2621028601695,4029614.5611904953,Coal to NGCC,Coal,NGCC,2594.1,8631219.9,13252296.363845695,9222681.8026552
56151,-819.1279464216053,66067.29329032608,Gas to NGCC,Gas,NGCC,351.0,179690.45,13318363.657136021,13252296.363845695
56799,-813.1855099650892,132643.8561717726,Gas to NGCC,Gas,NGCC,380.8,558229.74,13451007.513307793,13318363.657136021
55172,-808.3908611829494,320221.5632826572,Gas to NGCC,Gas,NGCC,807.0,4486284.75,13771229.07659045,13451007.513307793
56806,-788.3613860782273,256140.4663446576,Gas to NGCC,Gas,NGCC,535.5,1252150.53,14027369.542935109,13771229.07659045
55419,-764.5737891393413,603741.9232620182,Gas to NGCC,Gas,NGCC,987.0,9844595.77,14631111.466197127,14027369.542935109
58426,-764.342832108082,84792.22537749354,Gas to NGCC,Gas,NGCC,870.0,6485133.14,14715903.691574622,14631111.46619713
1912,-754.9270815083412,144408.7460507073,Gas to NGCC,Gas,NGCC,644.0,2506403.22,14860312.43762533,14715903.691574622
56150,-749.9163246075055,361909.33822722733,Gas to NGCC,Gas,NGCC,1376.6000000000001,9237842.97,15222221.775852557,14860312.43762533
56610,-746.6952923856427,93496.67913928023,Gas to NGCC,Gas,NGCC,324.0,1089102.3,15315718.454991838,15222221.775852557
2038,-744.3718075019852,14311.027697991896,Gas to NGCC,Gas,NGCC,194.29999999999998,49912.17,15330029.48268983,15315718.454991838
56445,-715.3733121843939,61734.0460297807,Gas to NGCC,Gas,NGCC,420.0,256112.05,15391763.52871961,15330029.48268983
58235,-710.2621210513828,15145.248502443592,Gas to NGCC,Gas,NGCC,73.0,91265.49,15406908.777222054,15391763.52871961
3443,-707.8137627608597,80145.5428571672,Gas to NGCC,Gas,NGCC,376.9,987193.16,15487054.32007922,15406908.777222054
56482,-699.4401553915507,21753.198516136385,Gas to NGCC,Gas,NGCC,121.0,97273.94,15508807.518595356,15487054.32007922
2434,-681.1397839313394,13681.074424248796,Gas to NGCC,Gas,NGCC,68.2,71422.25,15522488.593019605,15508807.518595356
56349,-666.1346209943837,298681.5778879196,Gas to NGCC,Gas,NGCC,550.4,2370715.64,15821170.170907523,15522488.593019605
56326,-640.7556563195099,213625.08565745875,Gas to NGCC,Gas,NGCC,472.1,880136.22,16034795.256564982,15821170.170907523
56104,-601.9012123670603,157996.68207652215,Gas to NGCC,Gas,NGCC,740.8,2708461.14,16192791.938641503,16034795.256564982
56908,-589.1278454586605,137088.36263375962,Gas to NGCC,Gas,NGCC,203.10000000000002,564568.26,16329880.301275263,16192791.938641503
963,-578.5008005416722,485625.4577352189,Coal to NGCC,Coal,NGCC,437.4,766988.95,16815505.759010483,16329880.301275264
58420,-524.8240894711197,140179.79471188365,Gas to NGCC,Gas,NGCC,870.0,6298322.47,16955685.553722367,16815505.759010483
7999,-522.4052714076962,149307.75498521235,Gas to NGCC,Gas,NGCC,714.9000000000001,3699845.7,17104993.30870758,16955685.553722367
56041,-500.1570637922099,35402.8174782172,Gas to NGCC,Gas,NGCC,130.0,331859.8,17140396.126185797,17104993.30870758
6195,-496.013299982883,1176491.8214824195,Coal to NGCC,Coal,NGCC,603.0,2159559.12,18316887.947668217,17140396.126185797
8000,-453.67916187167,77769.78316205528,Gas to NGCC,Gas,NGCC,247.1,596118.49,18394657.73083027,18316887.947668217
56458,-453.03188219474237,233701.30913406145,Gas to NGCC,Gas,NGCC,681.5,4042520.98,18628359.039964333,18394657.73083027
130,-448.61905813557996,5355137.876120424,Coal to NGCC,Coal,NGCC,2390.1,9164494.42,23983496.91608476,18628359.039964333
