facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
6058,-562.2597158511503,20237.6169012285,Gas to Wind,Gas,Wind,84.9,32474.58,53788358.02784379,53768120.41094256
55276,-556.4824798451962,292672.95087075233,Gas to NGCC-CCS,Gas,NGCC-CCS,519.0,461740.21,54081030.97871454,53788358.02784379
56467,-556.3249435718213,646752.8708418943,Gas to NGCC-CCS,Gas,NGCC-CCS,655.0,1854624.11,54727783.84955643,54081030.97871454
56963,-551.6348485779164,794336.9071637299,Gas to NGCC-CCS,Gas,NGCC-CCS,754.6,2239638.65,55522120.75672016,54727783.84955643
3609,-544.9234912734015,114280.16040086251,Gas to NGCC-CCS,Gas,NGCC-CCS,229.6,234792.37,55636400.91712102,55522120.75672016
2038,-543.248787264338,31133.260764630897,Gas to Wind,Gas,Wind,194.29999999999998,49912.17,55667534.17788565,55636400.91712102
59220,-542.0031707374371,1479671.1761192377,Gas to NGCC-CCS,Gas,NGCC-CCS,1113.6,4529844.95,57147205.35400489,55667534.17788565
55463,-530.8455022303259,2084226.4702631356,Gas to Wind,Gas,Wind,1433.6,5169098.59,59231431.82426803,57147205.35400489
55183,-516.3897302982604,1113849.348813513,Gas to Wind,Gas,Wind,627.5,2980274.28,60345281.17308154,59231431.82426803
56108,-515.3766250534377,25932.83703789514,Gas to NGCC-CCS,Gas,NGCC-CCS,100.8,52796.24,60371214.01011944,60345281.17308154
56569,-513.7011180746294,46231.7797594152,Gas to Solar,Gas,Solar,121.0,91473.57,60417445.78987885,60371214.01011944
56018,-511.9451772327092,26577.760247701997,Gas to NGCC-CCS,Gas,NGCC-CCS,98.6,47662.0,60444023.55012655,60417445.78987885
10030,-508.9308642823902,48118.370133382195,Gas to Wind,Gas,Wind,118.0,92491.63,60492141.92025994,60444023.55012655
55395,-508.71829049655224,138163.1638679775,Gas to Wind,Gas,Wind,306.4,208787.64,60630305.08412792,60492141.92025994
56799,-508.45353139931984,299746.3651021124,Gas to NGCC-CCS,Gas,NGCC-CCS,380.8,558229.74,60930051.44923003,60630305.08412792
59913,-507.55541357601754,3199261.5351963704,Gas to NGCC-CCS,Gas,NGCC-CCS,1773.3000000000002,10543700.67,64129312.9844264,60930051.44923003
7900,-504.2271829941886,763257.0039499886,Gas to NGCC-CCS,Gas,NGCC-CCS,696.4,1956683.32,64892569.988376394,64129312.98442641
60356,-496.9373314971723,2641401.396688097,Gas to NGCC-CCS,Gas,NGCC-CCS,1210.3999999999999,8658977.18,67533971.3850645,64892569.9883764
57349,-492.319290224304,322122.1462800147,Gas to Wind,Gas,Wind,361.0,841063.8,67856093.53134452,67533971.3850645
