State,Facility ID,Gross Load (MWh),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu),Technology,Technology_alt,Operating Year,Age,Total Capital Cost (2024$/kW),Total Nameplate Capacity (MW),Fuel Category,Energy Source,Latitude,Longitude,wind_cf,pvout,Wind Size (MW),Solar Size (MW),NGCC Size (MW),Wind Capital Cost ($),Solar Capital Cost ($),NGCC Capital Cost ($),Existing Capital Cost ($),Remaining Capital Cost ($),Fixed O&M - Wind ($/year),Fixed O&M - Solar ($/year),Fixed O&M - NGCC ($/year),Variable O&M - Wind ($/year),Variable O&M - Solar ($/year),Variable O&M - NGCC ($/year),Fixed O&M - Existing ($/year),Variable O&M - Existing ($/year),Fuel costs ($/MWh),NGCC Fuel Cost ($/year),Existing Fuel Cost ($/year),Annualized Capital - Wind ($),Annualized Capital - Solar ($),Annualized Capital - NGCC ($),Annualized Capital - Existing ($),Old Emissions (tonnes CO2),New Emissions (tonnes CO2),Delta Emissions (tonnes CO2),Net Capital Cost - Wind ($/year),Net Fixed O&M - Wind ($/year),Net Variable O&M - Wind ($/year),Net Fuel Cost - Wind ($/year),Net Capital Cost - Solar ($/year),Net Fixed O&M - Solar ($/year),Net Variable O&M - Solar ($/year),Net Fuel Cost - Solar ($/year),Net Capital Cost - NGCC ($/year),Net Fixed O&M - NGCC ($/year),Net Variable O&M - NGCC ($/year),Net Fuel Cost - NGCC ($/year),Total Cost - Wind ($/year),Total Cost - Solar ($/year),Total Cost - NGCC ($/year),MACC - Wind ($/tonne CO2),MACC - Solar ($/tonne CO2),MACC - NGCC ($/tonne CO2)
KY,1355,1107367.81,361.624,1162678.054,265.635,11692271.733,Conventional Steam Coal,Coal,1971.0,53.0,8221.511077180909,1444.6,Coal,BIT,37.78831,-84.71257,0.39902323,1421.918,316.80322603009205,778.7845954105783,214.25737365528985,906057226.4460633,1369084152.3894475,251966671.41862085,11876794902.09554,0.0,9390047.619531928,13363943.657245524,2941753.74028713,0.0,0.0,2325472.401,0.0,0.0,0.0,24688765.323950004,0.0,88192304.57360902,133261656.14067777,24525516.467995748,0.0,1054763.7416145736,373223.592368627,681540.1492459467,88192304.57360902,9390047.619531928,0.0,0.0,133261656.14067777,13363943.657245524,0.0,0.0,24525516.467995748,2941753.74028713,2325472.401,24688765.323950004,97582352.19314095,146625599.7979233,54481507.93323288,92.5158387069386,139.01274191837214,79.93880917142006
KY,1356,10757516.82,7747.474,10582444.154,6656.708,103142781.921,Conventional Steam Coal,Coal,1974.0,50.0,13174.352665495022,2225.8999999999996,Coal,BIT,38.7497,-85.035,0.24544632,1395.986,5003.240533757246,7706.035098841658,2081.4017529602975,14309267926.545723,14970808109.845741,2447728461.48131,29324791598.125366,0.0,148296049.42056477,132235562.29612285,28577646.068144884,0.0,0.0,22590785.322,0.0,0.0,0.0,239838837.5019,0.0,1392811931.0446434,1457203838.7855277,238252957.63622683,0.0,9600231.425113242,3625677.969207294,5974553.455905948,1392811931.0446434,148296049.42056477,0.0,0.0,1457203838.7855277,132235562.29612285,0.0,0.0,238252957.63622683,28577646.068144884,22590785.322,239838837.5019,1541107980.465208,1589439401.0816505,529260226.5282717,160.52821147975914,165.5626130974131,88.58573790231786
KY,1363,4949570.48,10.04,1988816.043,446.588,33465697.844,Natural Gas Fired Combined Cycle,Combined cycle,2015.0,9.0,3519.0775714285714,807.0,Gas,NG,38.1831,-85.8892,0.24506523,1437.624,2305.587956624546,3442.882422182325,957.6601037071435,6593981555.946201,6742151770.267912,1126208281.959601,2839895600.142857,17348376214.079464,68337627.03435154,59079862.3646487,13148673.223899081,0.0,0.0,10394098.008000001,0.0,0.0,0.0,110350673.85160002,0.0,641834105.7946256,656256453.8415072,109621005.07215,1688627643.234993,1804223.485324142,1668186.900996616,136036.58432752592,-1046793537.4403673,68337627.03435154,0.0,0.0,-1032371189.3934858,59079862.3646487,0.0,0.0,-1579006638.162843,13148673.223899081,10394098.008000001,110350673.85160002,-978455910.4060158,-973291327.0288371,-1445113193.079344,-542.3141414380984,-539.4516449573752,-10622.974696277615
KY,1364,8288373.42,3259.141,7888022.083,5675.478,76972964.396,Conventional Steam Coal,Coal,1982.0,42.0,13174.352665495022,1717.1999999999998,Coal,BIT,38.0525,-85.9103,0.2517883,1430.319,3757.765317201817,5794.772771268292,1603.663303923845,10747208807.197197,11254248144.50427,1885908045.4144418,22622998397.18805,0.0,111380164.00186187,99438300.75496387,22018297.162874393,0.0,0.0,17405584.182,0.0,0.0,0.0,184789285.3989,0.0,1046094092.9286119,1095447452.0337372,183567408.19936627,0.0,7155892.946959729,2793486.0258445144,4362406.921115215,1046094092.9286119,111380164.00186187,0.0,0.0,1095447452.0337372,99438300.75496387,0.0,0.0,183567408.19936627,22018297.162874393,17405584.182,184789285.3989,1157474256.9304738,1194885752.788701,407780574.9431407,161.7511979999982,166.979266130073,93.4760517111262
KY,1366,27884.25,0.088,17523.219,11.47,295734.034,Natural Gas Fired Combustion Turbine,Combustion turbine,2001.0,23.0,1355.6968275444979,210.6,Gas,NG,38.223592,-85.841704,0.22936334,1439.085,13.878127553038652,19.37637509729422,5.395141629904806,39691444.80169055,38632124.33629748,6344686.556768052,285509751.88087124,521922995.8128994,411347.70067206566,332498.5966695688,74075.29457859299,0.0,0.0,58556.925,0.0,0.0,0.0,621679.35375,0.0,3863420.418429457,3760310.029374397,617568.6401546298,50802080.11943028,15896.7961715493,9398.015601975001,6498.780569574299,-46938659.701000825,411347.70067206566,0.0,0.0,-47041770.09005588,332498.5966695688,0.0,0.0,-50184511.47927565,74075.29457859299,58556.925,621679.35375,-46527312.00032876,-46709271.49338631,-49430199.90594707,-2926.835791201707,-2938.2820908896406,-7606.0730742883015
KY,1378,6992352.34,14.077,2788315.348,434.022,46918813.029,Natural Gas Fired Combined Cycle,Combined cycle,2017.0,7.0,8924.929007210205,1853.6,Gas,NG,37.2608,-86.9783,0.28931174,1443.833,2759.009140701621,4842.909326885291,1352.9046397337668,7890766142.406637,9114897670.544537,1591015856.3269095,16543248407.764835,120068820305.73428,81777030.93039605,83104324.0493516,18575380.703544617,0.0,0.0,14683939.914,0.0,0.0,0.0,155894495.42029998,0.0,768058385.9806284,887210882.5521258,154863678.4599135,11687060884.368555,2529517.0224807756,2356679.3579108776,172837.66456989804,-10919002498.387926,81777030.93039605,0.0,0.0,-10799850001.81643,83104324.0493516,0.0,0.0,-11532197205.908642,18575380.703544617,14683939.914,155894495.42029998,-10837225467.457531,-10716745677.767078,-11343043389.870798,-4284.306201991529,-4236.676639264849,-65628.30745311019
KY,1379,5385903.06,11660.228,6374723.852,6178.249,60781178.247,Conventional Steam Coal,Coal,1953.0,71.0,29642.2934973638,1575.0,Coal,SUB,37.1517,-88.775,0.34112734,1465.018,1802.3449501665689,3676.339310943607,1042.0832482006037,5154706557.476387,6696726174.273268,1225489899.88391,46686612258.34799,0.0,53421504.3229371,63085982.57579229,14307802.997794291,0.0,0.0,11310396.425999999,0.0,0.0,0.0,120078708.72269998,0.0,501740328.79544544,651834892.0676318,119284715.52108662,0.0,5783051.945259464,1815246.9938623018,3967804.951397162,501740328.79544544,53421504.3229371,0.0,0.0,651834892.0676318,63085982.57579229,0.0,0.0,119284715.52108662,14307802.997794291,11310396.425999999,120078708.72269998,555161833.1183826,714920874.6434242,264981623.6675809,95.99807132520483,123.62345720056442,66.78292580240728
KY,1384,539135.56,149.085,530830.088,240.801,5173769.816,Conventional Steam Coal,Coal,1969.0,55.0,6587.176332747511,344.0,Coal,BIT,36.9981,-84.5919,0.21152961,1418.266,290.952907492478,380.1371275494505,104.31382245956198,832125315.4284872,772144676.2008727,122673055.21244489,2265988658.4651437,0.0,8623844.17807705,6523153.108748571,1432228.7823697862,0.0,0.0,1132184.6760000002,0.0,0.0,0.0,12020027.310200002,0.0,80996042.10380223,75157745.52729297,11940547.60835256,0.0,481560.9341332536,181708.46999505203,299852.46413820155,80996042.10380223,8623844.17807705,0.0,0.0,75157745.52729297,6523153.108748571,0.0,0.0,11940547.60835256,1432228.7823697862,1132184.6760000002,12020027.310200002,89619886.28187928,81680898.63604154,26524988.37692235,186.10289981927895,169.6169536323714,88.46013139547529
LA,1391,3333297.56,20.166,2290241.582,1230.616,38537841.56,Natural Gas Fired Combustion Turbine,Combustion turbine,1999.0,25.0,1405.5513837520075,450.90000000000003,Gas,NG,30.4922,-91.1864,0.21617115,1546.469,1760.2415449173254,2155.4247596488785,644.9380001547869,5034290818.463551,4462359109.198578,758447088.1820294,633763118.9337802,975123116.5236523,52173559.39134953,36987088.87557476,8854998.742125224,0.0,0.0,6999924.876,0.0,0.0,0.0,74315869.1002,0.0,490019500.1098983,434349754.2852907,73824472.28668319,94914926.31932579,2077672.1224941954,1123443.609740452,954228.5127537434,395104573.7905725,52173559.39134953,0.0,0.0,339434827.9659649,36987088.87557476,0.0,0.0,-21090454.032642603,8854998.742125224,6999924.876,74315869.1002,447278133.1819221,376421916.8415397,69080338.68568262,215.2784976702558,181.17484119181145,72.39391588323886
LA,1393,1608801.83,4592.114,1917858.676,1442.875,18286228.186,Conventional Steam Coal,Coal,1982.0,42.0,5374.914469830112,1433.6,Coal,SUB,30.2844,-93.2911,0.22577636,1503.369,813.429616347712,1070.1310258120616,311.2765710858293,2326408702.7544565,2169383093.0328217,366061247.5969353,7705477383.948447,0.0,24110053.828546185,18363448.402934976,4273827.321008436,0.0,0.0,3378483.8430000003,0.0,0.0,0.0,35868236.79985,0.0,226444134.97013187,211159835.0448981,35631066.226682805,0.0,1739852.0476294572,542225.259737161,1197626.7878922962,226444134.97013187,24110053.828546185,0.0,0.0,211159835.0448981,18363448.402934976,0.0,0.0,35631066.226682805,4273827.321008436,3378483.8430000003,35868236.79985,250554188.79867807,229523283.44783306,79151614.19054124,144.0089053204595,131.9211502843347,66.0903839081958
LA,1396,4046054.3,9.038,1790179.255,488.587,30123096.7,Natural Gas Fired Combined Cycle,Combined cycle,1966.0,58.0,4502.763607708561,922.8,Gas,NG,30.8439,-92.261111,0.24179873,1530.763,1910.176787451226,2643.1619133956033,782.8446521167092,5463105612.110506,5282853162.634667,920625310.8892499,4155150257.1934595,0.0,56617639.980054334,45356658.43386855,10748457.073562417,0.0,0.0,8496714.03,0.0,0.0,0.0,90206780.6185,0.0,531758767.5459303,514213651.78468144,89610308.76006319,0.0,1624023.2303933983,1363668.78929281,260354.4411005883,531758767.5459303,56617639.980054334,0.0,0.0,514213651.78468144,45356658.43386855,0.0,0.0,89610308.76006319,10748457.073562417,8496714.03,90206780.6185,588376407.5259846,559570310.21855,199062260.48212558,362.29556111919544,344.5580701964475,764.5817741408052
LA,1400,183030.73,0.588,116429.344,205.45,1959286.467,Natural Gas Steam Turbine,Oil/Gas steam,1971.0,53.0,3423.8552316400073,390.7,Gas,NG,29.822222,-91.5425,0.23613705,1545.738,88.48217195117,118.40992820638527,35.41342194876558,253059011.7803462,238880991.06963742,41646184.211748324,1337700239.0017507,0.0,2622611.576632679,2031914.3680215713,486226.28335655143,0.0,0.0,384364.53300000005,0.0,0.0,0.0,4080670.1253500013,0.0,24631840.8932831,23251804.087358236,4053687.6205244614,0.0,105622.91950783679,61688.07323779101,43934.84627004578,24631840.8932831,2622611.576632679,0.0,0.0,23251804.087358236,2031914.3680215713,0.0,0.0,4053687.6205244614,486226.28335655143,384364.53300000005,4080670.1253500013,27254452.469915777,25283718.455379806,9004948.562231014,258.0354017566576,239.37719742260919,204.9614218946402
LA,1402,601429.26,1.948,385836.038,962.872,6492406.514,Natural Gas Steam Turbine,Oil/Gas steam,1969.0,55.0,4162.652606912713,1002.9000000000001,Gas,NG,30.005067,-90.461694,0.23126702,1546.103,296.8703009351859,388.9968840131391,116.36662410030185,849049060.6746317,789482657.3636371,136847149.94195497,4174724299.47276,0.0,8799235.71971891,6675186.529665467,1597713.7488971446,0.0,0.0,1263001.446,0.0,0.0,0.0,13408865.351700002,0.0,82643337.71793087,76845361.35416043,13320202.273591913,0.0,350024.55038221856,202703.733073842,147320.81730837654,82643337.71793087,8799235.71971891,0.0,0.0,76845361.35416043,6675186.529665467,0.0,0.0,13320202.273591913,1597713.7488971446,1263001.446,13408865.351700002,91442573.43764979,83520547.8838259,29589782.82018906,261.2461706980172,238.61339952475743,200.85269251697673
LA,1403,8260547.84,20.619,4084083.447,4614.718,68717791.878,Natural Gas Steam Turbine,Oil/Gas steam,1973.0,51.0,7741.466492983157,2439.7,Gas,NG,29.9472,-90.1458,0.20296797,1562.539,4645.9790076943455,5286.61886514547,1598.279513969507,13287499962.005829,11195260120.59373,1879576708.4281404,18886855802.931007,0.0,137706817.78806043,90718379.72589627,21944377.726801332,0.0,0.0,17347150.464,0.0,0.0,0.0,184168914.09279996,0.0,1293356765.4082341,1089705773.0105267,182951138.9576935,0.0,3705018.016641661,2784107.7841857276,920910.2324559335,1293356765.4082341,137706817.78806043,0.0,0.0,1089705773.0105267,90718379.72589627,0.0,0.0,182951138.9576935,21944377.726801332,17347150.464,184168914.09279996,1431063583.1962945,1180424152.736423,406411581.2412948,386.2501010166351,318.6014608928662,441.3150890477721
LA,1416,2464104.58,7.998,1584239.115,275.88,26657835.044,Natural Gas Steam Turbine,Oil/Gas steam,1960.0,64.0,2081.3263034563565,125.0,Gas,NG,32.5181,-93.7611,0.2377315,1534.05,1183.227682290598,1606.273916475119,476.76352062533863,3384031171.3511105,3227504124.961408,560673900.2553983,260165787.93204457,0.0,35070868.503093325,27563660.406713042,6545963.1381859,0.0,0.0,5174619.618000001,0.0,0.0,0.0,54937211.611099996,0.0,329389247.2123561,314153475.6227899,54573951.770960145,0.0,1437197.4862695404,830493.6760980859,606703.8101714544,329389247.2123561,35070868.503093325,0.0,0.0,314153475.6227899,27563660.406713042,0.0,0.0,54573951.770960145,6545963.1381859,5174619.618000001,54937211.611099996,364460115.7154494,341717136.029503,121231746.13824603,253.59083855723946,237.76630511404565,199.82031446940468
LA,1417,145401.69,0.499,98840.206,159.111,1663102.861,Natural Gas Steam Turbine,Oil/Gas steam,1957.0,67.0,4162.652606912713,228.0,Gas,NG,32.7047,-93.9597,0.2690617,1519.805,61.689809002161034,95.67127681604286,28.132824471790112,176432853.74618053,185539643.28927678,33084201.57882517,949084794.3760985,0.0,1828485.9388240532,1641719.1101632956,386263.6799976782,0.0,0.0,305343.549,0.0,0.0,0.0,3241730.6785500003,0.0,17173330.249135695,18059751.91614539,3220295.4703635573,0.0,89666.3226280482,49005.705772023,40660.616856025204,17173330.249135695,1828485.9388240532,0.0,0.0,18059751.91614539,1641719.1101632956,0.0,0.0,3220295.4703635573,386263.6799976782,305343.549,3241730.6785500003,19001816.18795975,19701471.026308686,7153633.377911236,211.91697876116376,219.71985076307723,175.93519063523974
LA,1464,278176.36,1.036,207565.196,131.198,3452127.04,Natural Gas Fired Combustion Turbine,Combustion turbine,2001.0,23.0,5351.799630484426,492.8,Gas,NG,30.6739,-91.3556,0.29455185,1550.486,107.80883800748296,179.4123693042622,53.82252921600495,308333276.7014013,341939445.31427366,63295294.35802182,2637366857.902725,4821209792.191576,3195453.958541795,3078716.2572611393,738983.326135748,0.0,0.0,584170.356,0.0,0.0,0.0,6201941.946199999,0.0,30012036.16651205,33283138.003516085,6160933.013022216,469278970.461958,188299.97006370118,93755.64239241199,94544.3276712892,-439266934.2954459,3195453.958541795,0.0,0.0,-435995832.4584419,3078716.2572611393,0.0,0.0,-463118037.44893575,738983.326135748,584170.356,6201941.946199999,-436071480.3369041,-432917116.20118076,-455592941.8206,-2315.8340396410194,-2299.082235938362,-4818.8289349795905
ME,1507,42026.11,136.017,44175.761,43.028,518232.393,Petroleum Liquids,Combustion turbine - aeroderivative,1978.0,46.0,0.0,846.0,Oil,RFO,43.7508,-70.1567,0.41630846,1431.05,11.52390995389002,29.36732368963254,8.131357867038156,32958382.468125455,51305104.08745211,9562476.851636872,0.0,0.0,341568.6910333002,503943.2745140944,111643.5435144339,0.0,0.0,88254.831,0.0,0.0,0.0,936972.1224500001,0.0,3208048.697192801,4993851.639602415,930776.6069981761,0.0,40075.57449005669,14164.341428237001,25911.233061819694,3208048.697192801,341568.6910333002,0.0,0.0,4993851.639602415,503943.2745140944,0.0,0.0,930776.6069981761,111643.5435144339,88254.831,936972.1224500001,3549617.388226101,5497794.914116509,2067647.10396261,88.57308805658695,137.1856794088027,79.79732570154279
MD,1554,92188.99,332.691,119310.202,87.645,1333252.381,Petroleum Liquids,Combustion turbine - aeroderivative,1972.0,52.0,0.0,922.5,Oil,DFO,39.1781,-76.5268,0.28516245,1453.695,36.90478105048309,63.417012101016496,17.837046281247584,105547673.80438161,119949276.68274,20976366.426747162,0.0,0.0,1093857.7103363187,1088235.927653443,244902.64544152934,0.0,0.0,193596.87900000002,0.0,0.0,0.0,2055353.5320500005,0.0,10273625.465914302,11675424.944274245,2041762.9734179252,0.0,108236.3898083094,31071.072965933006,77165.31684237639,10273625.465914302,1093857.7103363187,0.0,0.0,11675424.944274245,1088235.927653443,0.0,0.0,2041762.9734179252,244902.64544152934,193596.87900000002,2055353.5320500005,11367483.17625062,12763660.871927688,4535616.029909455,105.02459659254016,117.9239338500905,58.777909759306006
MD,1556,256047.38,0.875,168177.949,65.041,2794113.668,Natural Gas Fired Combustion Turbine,Combustion turbine,1995.0,29.0,2005.6916014729268,492.3,Gas,NG,39.442836,-76.221761,0.2935607,1460.635,99.56766089826112,175.29867371937473,49.54093723396022,284763510.1690268,329703037.15012956,58260142.18713722,987401975.4051219,1076268153.191583,2951185.46902446,3008125.2410244704,680197.0682222738,0.0,0.0,537699.498,0.0,0.0,0.0,5708576.337100001,0.0,27717841.089115612,32092090.678688604,5670829.672010391,104760015.14987992,152568.4622101803,86297.363998846,66271.09821133429,-77042174.06076431,2951185.46902446,0.0,0.0,-72667924.47119132,3008125.2410244704,0.0,0.0,-99089185.47786953,680197.0682222738,537699.498,5708576.337100001,-74090988.59173985,-69659799.23016685,-92162712.57454726,-485.62453549326034,-456.5805948427442,-1390.6923992816035
MD,1564,6611.05,101.596,12159.089,20.159,149853.059,Petroleum Liquids,Combustion turbine - aeroderivative,1972.0,52.0,0.0,180.6,Oil,RFO,38.4878,-75.8208,0.3494736,1498.986,2.159493846938079,4.410348174013797,1.2791289373887471,6176152.402242905,8031718.467338794,1504255.6303691666,0.0,0.0,64007.397623244666,75681.57466607675,17562.440310347498,0.0,0.0,13883.205000000002,0.0,0.0,0.0,147393.35975,0.0,601164.1404684036,781778.1710095877,146418.75461933765,0.0,11030.5395067383,2228.166475535,8802.3730312033,601164.1404684036,64007.397623244666,0.0,0.0,781778.1710095877,75681.57466607675,0.0,0.0,146418.75461933765,17562.440310347498,13883.205000000002,147393.35975,665171.5380916483,857459.7456756644,325257.7596796852,60.30272025092793,77.7350686384707,36.95114471139629
MD,1571,779346.73,19.568,515207.683,463.638,8678400.152,Natural Gas Steam Turbine,Oil/Gas steam,1975.0,49.0,7207.145869947277,1825.0,Gas,NG,38.5444,-76.6861,0.28207362,1484.376,315.4017880793655,525.0332411097098,150.79071472796224,902049113.9069852,1000584295.6433364,177329880.5200836,13153041212.65378,0.0,9348508.998672392,9009570.417442622,2070356.5132149216,0.0,0.0,1636628.133,0.0,0.0,0.0,17375535.345349997,0.0,87802169.52309108,97393224.59694575,17260643.56240736,0.0,467388.5273400501,262668.45003499096,204720.07730505912,87802169.52309108,9348508.998672392,0.0,0.0,97393224.59694575,9009570.417442622,0.0,0.0,17260643.56240736,2070356.5132149216,1636628.133,17375535.345349997,97150678.52176347,106402795.01438837,38343163.55397228,207.8585006667936,227.65384426514743,187.29556992515228
MD,1572,297393.9,1.219,218294.28,168.881,3671421.71,Natural Gas Fired Combustion Turbine,Combustion turbine,1992.0,32.0,1522.246631517282,326.0,Gas,NG,39.2097,-77.4644,0.2959008,1433.241,114.73128089090123,207.49748778437473,57.5408056651962,328131463.3479775,387881598.35064137,67667987.46227074,496252401.8746339,0.0,3400635.165606313,3560656.8903798703,790035.2617831439,0.0,0.0,624527.1900000001,0.0,0.0,0.0,6630397.000500001,0.0,31939119.418845616,37754979.55511801,6586555.0055419095,0.0,198033.230913516,100232.65865613,97800.57225738598,31939119.418845616,3400635.165606313,0.0,0.0,37754979.55511801,3560656.8903798703,0.0,0.0,6586555.0055419095,790035.2617831439,624527.1900000001,6630397.000500001,35339754.58445193,41315636.44549788,14631514.457825053,178.4536586179585,208.62981558656193,149.60561191113143
MD,1573,457.03,0.968,517.1,1.657,6384.9,Petroleum Liquids,Combustion turbine - aeroderivative,1973.0,51.0,0.0,260.0,Oil,DFO,38.3592,-76.9767,0.311705,1491.681,0.167377415825113,0.3063858765544686,0.08842775326987075,478699.40925982327,571188.3401096066,103991.037845368,0.0,0.0,4961.0666050563495,5257.581641674681,1214.1130523953254,0.0,0.0,959.763,0.0,0.0,0.0,10189.483849999999,0.0,46594.853910325524,55597.38898328774,10122.108201220059,0.0,469.10520837,154.03588300099995,315.06932536900007,46594.853910325524,4961.0666050563495,0.0,0.0,55597.38898328774,5257.581641674681,0.0,0.0,10122.108201220059,1214.1130523953254,959.763,10189.483849999999,51555.92051538188,60854.97062496242,22485.468103615385,109.9026819474532,129.7256341203612,71.36673199550943
MA,1588,1337708.64,2.913,577285.229,36.884,9713953.723,Natural Gas Fired Combined Cycle,Combined cycle,2003.0,21.0,5433.929712460064,1744.4,Gas,NG,42.3908,-71.0675,0.2945766,1453.695,518.3930721759037,920.2127608786507,258.8245182261435,1482604186.4230847,1727483598.7503247,304377633.43394476,9478946990.415337,20587261264.67299,15365170.659293786,15790850.976677647,3553660.63524495,0.0,0.0,2809188.144,0.0,0.0,0.0,29824214.128799997,0.0,144311282.06328166,168146950.5899605,29627008.283453893,2003888896.6342642,523704.32728479634,450856.90558708797,72847.42169770837,-1859577614.5709825,15365170.659293786,0.0,0.0,-1835741946.0443037,15790850.976677647,0.0,0.0,-1974261888.3508103,3553660.63524495,2809188.144,29824214.128799997,-1844212443.9116886,-1819951095.067626,-1938074825.4427655,-3521.476428260989,-3475.150004017278,-26604.5768028017
MA,1595,2246310.43,4.379,866339.339,59.704,14563531.176,Natural Gas Fired Combined Cycle,Combined cycle,2002.0,22.0,1746.3598431012965,234.7,Gas,NG,42.3633,-71.0792,0.2881576,1453.695,889.8884304849463,1545.2419613442946,434.62395131955736,2545080911.186947,2915605344.056068,511117766.75179946,409870655.1758743,816692955.4285305,26376293.07957381,26516352.0566681,5967386.8516175235,0.0,0.0,4717251.903000001,0.0,0.0,0.0,50081491.03685,0.0,247728889.88953865,283794386.28619754,49750338.54668,79493912.48805574,785929.7933489133,757089.054502781,28840.7388461323,168234977.4014829,26376293.07957381,0.0,0.0,204300473.7981418,26516352.0566681,0.0,0.0,-29743573.941375732,5967386.8516175235,4717251.903000001,50081491.03685,194611270.48105672,230816825.8548099,31022555.85009179,247.6191539346048,293.6863162691414,1075.650523920336
MA,1599,88867.9,76.817,63193.072,57.071,878246.273,Petroleum Liquids,Combustion turbine - aeroderivative,1968.0,56.0,0.0,1495.0,Oil,RFO,41.7694,-70.5097,0.3610077,1440.546,28.101168211781054,61.690427612075055,17.194470242241312,80369341.08569382,110740829.35966185,20220697.004875787,0.0,0.0,832918.6257971905,1058607.737823208,236080.07642597324,0.0,0.0,186622.59,0.0,0.0,0.0,1981309.8305000002,0.0,7822858.42497137,10779108.27987061,1968208.8690353024,0.0,57327.788064398395,29951.74375193,27376.044312468395,7822858.42497137,832918.6257971905,0.0,0.0,10779108.27987061,1058607.737823208,0.0,0.0,1968208.8690353024,236080.07642597324,186622.59,1981309.8305000002,8655777.05076856,11837716.01769382,4372221.365961276,150.98745901455695,206.49176284973845,159.70975631311174
MA,1660,32483.75,0.101,20037.825,2.349,323113.889,Natural Gas Fired Combined Cycle,Combined cycle,1977.0,47.0,3839.1823602098357,217.0,Gas,NG,42.235,-70.9672,0.33914453,1434.337,10.933954132488157,22.647222501889132,6.285068880117638,31271108.818916127,41124851.23169144,7391241.003018343,833102572.1655344,0.0,324082.400486949,388626.3381324175,86293.99572401517,0.0,0.0,68215.875,0.0,0.0,0.0,724225.2062499999,0.0,3043815.636380773,4002942.970385985,719436.4314845462,0.0,18178.0082612775,10948.215903625,7229.792357652501,3043815.636380773,324082.400486949,0.0,0.0,4002942.970385985,388626.3381324175,0.0,0.0,719436.4314845462,86293.99572401517,68215.875,724225.2062499999,3367898.036867722,4391569.308518402,1598171.5084585613,185.27321522028151,241.5869354550384,221.0535834776705
MA,1682,52713.74,0.382,33940.177,45.314,561871.236,Natural Gas Fired Combined Cycle,Combined cycle,1975.0,49.0,1904.192149970709,118.0,Gas,NG,41.8653,-71.1061,0.2640567,1444.198,22.788856176424396,36.50035526381408,10.199237675102546,65176128.664573774,70217622.82843818,11994303.505920595,224694673.69654363,0.0,675461.6970692191,626346.0963270495,140035.53327915797,0.0,0.0,110698.854,0.0,0.0,0.0,1175252.8333,0.0,6344006.561992798,6834727.209461823,1167481.7407412685,0.0,30790.0092896919,17766.464974258,13023.544315433901,6344006.561992798,675461.6970692191,0.0,0.0,6834727.209461823,626346.0963270495,0.0,0.0,1167481.7407412685,140035.53327915797,110698.854,1175252.8333,7019468.259062017,7461073.305788873,2593468.9613204263,227.9787639236616,242.32124243907728,199.13695523322068
MI,1702,676331.09,240.824,789074.466,260.532,7872226.534,Natural Gas Steam Turbine,Oil/Gas steam,1977.0,47.0,4162.652606912713,1402.3,Gas,NG,43.644996,-83.840074,0.4301526,1363.844,179.48687653359843,495.9006256622222,130.8588905657457,513332466.88609153,854833105.8774997,153890055.30531693,5837287750.673697,0.0,5319991.020455858,8509654.736363733,1796692.5674676884,0.0,0.0,1420295.289,0.0,0.0,0.0,15078801.65155,0.0,49965909.3771769,83206335.57425801,14979096.498761792,0.0,715836.2827158702,227948.398681003,487887.88403486717,49965909.3771769,5319991.020455858,0.0,0.0,83206335.57425801,8509654.736363733,0.0,0.0,14979096.498761792,1796692.5674676884,1420295.289,15078801.65155,55285900.39763276,91715990.31062175,33274886.006779477,77.23260434338287,128.12425484030078,68.20191092181635
MI,1710,7152318.55,4220.542,7314171.66,2533.851,69738404.785,Conventional Steam Coal,Coal,1980.0,44.0,9880.764499121266,1560.8,Coal,SUB,42.910296,-86.20074,0.4141546,1325.858,1971.4250554902658,5394.482950779312,1383.8554581688725,5638275658.70216,9313437205.012026,1627414018.806594,15421897230.22847,0.0,58433038.64473148,92569327.435373,19000335.440658618,0.0,0.0,15019868.955,0.0,0.0,0.0,159460942.07225,0.0,548809180.754134,906535996.4440371,158406542.79301876,0.0,6635304.623125602,2410593.841440785,4224710.781684816,548809180.754134,58433038.64473148,0.0,0.0,906535996.4440371,92569327.435373,0.0,0.0,158406542.79301876,19000335.440658618,15019868.955,159460942.07225,607242219.3988656,999105323.87941,351887689.26092744,91.51685625441871,150.5741455180961,83.29272876771805
MI,1728,22835.68,0.079,15571.507,4.874,262010.687,Natural Gas Fired Combustion Turbine,Combustion turbine,2000.0,24.0,1280.9587586770108,142.2,Gas,NG,42.2947,-83.1019,0.27634126,1353.982,9.433309761895398,16.865570636237276,4.418326754895133,26979265.91902084,31609528.31983587,5195952.263756676,182152335.4838709,305487702.029947,279603.3013425796,289413.19211783167,60663.626344710174,0.0,0.0,47954.928,0.0,0.0,0.0,509121.48559999996,0.0,2626063.3077620696,3076756.1558398264,505755.0353553091,29735058.31038236,14126.232906342899,7696.4622294559995,6429.770676886899,-27108995.002620287,279603.3013425796,0.0,0.0,-26658302.15454253,289413.19211783167,0.0,0.0,-29229303.275027048,60663.626344710174,47954.928,509121.48559999996,-26829391.701277707,-26368888.9624247,-28611563.23508234,-1899.260183458457,-1866.6610650730993,-4449.857494596556
