facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
7984,-128.5497706437701,13191.112177990999,Gas to NGCC,Gas,NGCC,60.5,55890.32,104541776.26393124,104528585.15175325
55089,-128.14623278813036,1253797.0697282988,Gas to NGCC,Gas,NGCC,894.2,3861354.67,105795573.33365954,104541776.26393124
55154,-126.53462141736317,524692.0388436752,Gas to NGCC,Gas,NGCC,609.0,2141537.16,106320265.37250322,105795573.33365954
10649,-120.25581731675517,4711.670356104398,Gas to NGCC,Gas,NGCC,46.0,48863.68,106324977.04285933,106320265.37250322
55505,-115.06167531186917,88803.1639903889,Gas to NGCC,Gas,NGCC,154.2,248788.34,106413780.20684972,106324977.04285933
56456,-115.03717950590722,2095644.0641547858,Coal to NGCC,Coal,NGCC,720.0,3721291.34,108509424.27100451,106413780.20684972
8053,-113.6584675822238,9111.614347779603,Gas to NGCC,Gas,NGCC,47.0,46281.09,108518535.8853523,108509424.27100451
55206,-112.67202341647862,234292.59500920936,Gas to NGCC,Gas,NGCC,593.3,3150331.29,108752828.4803615,108518535.8853523
55738,-112.01282296789267,35022.098738949695,Gas to NGCC,Gas,NGCC,88.0,185766.28,108787850.57910046,108752828.4803615
55337,-111.5424565671794,713608.4139992353,Gas to NGCC,Gas,NGCC,777.5999999999999,2853145.21,109501458.99309969,108787850.57910046
55193,-111.21501056144106,158514.28183800657,Gas to NGCC,Gas,NGCC,728.0,4204295.45,109659973.27493769,109501458.99309969
55710,-105.95414956527353,495526.7957772325,Gas to NGCC,Gas,NGCC,556.0,3049669.11,110155500.07071492,109659973.27493769
7825,-103.45023504335374,35334.18180141469,Gas to NGCC,Gas,NGCC,154.8,146823.89,110190834.25251633,110155500.07071492
55124,-100.459424779943,161485.02699704398,Gas to NGCC,Gas,NGCC,655.0,3774421.06,110352319.27951337,110190834.25251633
55478,-97.66734398195824,9400.603241582498,Gas to NGCC,Gas,NGCC,40.0,41610.22,110361719.88275495,110352319.27951337
55117,-95.6296911269928,434334.9499911923,Gas to NGCC,Gas,NGCC,493.0,2168028.74,110796054.83274615,110361719.88275495
