facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
7749,-181.3923209557774,24133.054793321702,Gas to NGCC,Gas,NGCC,121.2,73788.48,98532501.75174391,98508368.69695058
7912,-177.16179286912245,7644.767868581601,Gas to NGCC,Gas,NGCC,47.0,38967.29,98540146.51961249,98532501.75174391
56606,-174.04191343290285,27334.15664271878,Gas to NGCC,Gas,NGCC,108.2,327800.32,98567480.67625521,98540146.51961249
3006,-164.799095770903,291378.25768301554,Gas to NGCC,Gas,NGCC,534.9,1101809.93,98858858.93393822,98567480.67625521
55042,-151.9298896156272,106964.00384093169,Gas to NGCC,Gas,NGCC,520.0,2684791.22,98965822.93777916,98858858.93393822
55242,-148.7415472140401,67007.53139721346,Gas to NGCC,Gas,NGCC,274.5,1171577.99,99032830.46917637,98965822.93777916
55029,-146.31497970273148,38226.5699120697,Gas to NGCC,Gas,NGCC,192.3,148107.72,99071057.03908844,99032830.46917637
55847,-145.52125086260838,13045.935950468505,Gas to NGCC,Gas,NGCC,47.0,47875.03,99084102.97503892,99071057.03908844
55802,-138.63953308016576,62565.66631227922,Gas to NGCC,Gas,NGCC,159.5,247273.67,99146668.6413512,99084102.97503892
55135,-138.2498553310668,161096.25811917003,Gas to NGCC,Gas,NGCC,371.0,612717.6,99307764.89947036,99146668.6413512
6061,-137.41056136826572,1009214.1402555716,Gas to Solar,Gas,Solar,558.0,3423953.45,100316979.03972593,99307764.89947036
55404,-134.26505195036512,276194.7765472175,Gas to NGCC,Gas,NGCC,555.0,3395830.42,100593173.81627315,100316979.03972593
55223,-132.82400808967813,94632.89932513976,Gas to NGCC,Gas,NGCC,418.0,1475763.39,100687806.71559829,100593173.81627315
55220,-130.81182384445515,111278.0657387483,Gas to NGCC,Gas,NGCC,551.3,2983680.09,100799084.78133704,100687806.71559829
56609,-129.13019439513593,1751655.4191519674,Coal to NGCC,Coal,NGCC,483.7,3163235.49,102550740.200489,100799084.78133704
7984,-128.5497706437701,13191.112177990999,Gas to NGCC,Gas,NGCC,60.5,55890.32,102563931.312667,102550740.200489
55089,-128.14623278813036,1253797.0697282988,Gas to NGCC,Gas,NGCC,894.2,3861354.67,103817728.3823953,102563931.312667
55154,-126.53462141736317,524692.0388436752,Gas to NGCC,Gas,NGCC,609.0,2141537.16,104342420.42123897,103817728.3823953
10649,-120.25581731675517,4711.670356104398,Gas to NGCC,Gas,NGCC,46.0,48863.68,104347132.09159508,104342420.42123897
55505,-115.06167531186917,88803.1639903889,Gas to NGCC,Gas,NGCC,154.2,248788.34,104435935.25558548,104347132.09159508
56456,-115.03717950590722,2095644.0641547858,Coal to NGCC,Coal,NGCC,720.0,3721291.34,106531579.31974027,104435935.25558548
8053,-113.6584675822238,9111.614347779603,Gas to NGCC,Gas,NGCC,47.0,46281.09,106540690.93408805,106531579.31974027
55206,-112.67202341647862,234292.59500920936,Gas to NGCC,Gas,NGCC,593.3,3150331.29,106774983.52909726,106540690.93408805
55738,-112.01282296789267,35022.098738949695,Gas to NGCC,Gas,NGCC,88.0,185766.28,106810005.62783621,106774983.52909726
55337,-111.5424565671794,713608.4139992353,Gas to NGCC,Gas,NGCC,777.5999999999999,2853145.21,107523614.04183544,106810005.62783621
55193,-111.21501056144106,158514.28183800657,Gas to NGCC,Gas,NGCC,728.0,4204295.45,107682128.32367344,107523614.04183544
55710,-105.95414956527353,495526.7957772325,Gas to NGCC,Gas,NGCC,556.0,3049669.11,108177655.11945067,107682128.32367344
7825,-103.45023504335374,35334.18180141469,Gas to NGCC,Gas,NGCC,154.8,146823.89,108212989.30125208,108177655.11945067
55124,-100.459424779943,161485.02699704398,Gas to NGCC,Gas,NGCC,655.0,3774421.06,108374474.32824913,108212989.30125208
55478,-97.66734398195824,9400.603241582498,Gas to NGCC,Gas,NGCC,40.0,41610.22,108383874.9314907,108374474.32824913
55117,-95.6296911269928,434334.9499911923,Gas to NGCC,Gas,NGCC,493.0,2168028.74,108818209.8814819,108383874.9314907
55259,-90.51167918750791,666480.6080573936,Gas to NGCC,Gas,NGCC,576.8,2267428.2,109484690.4895393,108818209.8814819
4072,-87.60963111365092,33825.992710167295,Gas to NGCC,Gas,NGCC,91.0,109037.28,109518516.48224947,109484690.4895393
55149,-77.15508344428551,903782.3836679037,Gas to NGCC,Gas,NGCC,840.0,3717837.89,110422298.86591737,109518516.48224947
55328,-72.71908216581842,208185.8006160329,Gas to NGCC,Gas,NGCC,689.4,4017063.53,110630484.6665334,110422298.86591737
56397,-72.68960768093949,8716.850981115298,Gas to NGCC,Gas,NGCC,44.0,52098.48,110639201.51751451,110630484.6665334
54914,-69.26380444917307,388518.8278344944,Gas to NGCC,Gas,NGCC,322.0,1679381.57,111027720.34534901,110639201.51751453
7699,-54.906221856248536,193453.39381484847,Gas to NGCC,Gas,NGCC,278.1,736121.22,111221173.73916386,111027720.34534901
56224,-54.66267700257983,680366.4331355356,Coal to NGCC,Coal,NGCC,242.0,1186632.75,111901540.1722994,111221173.73916386
56596,-46.55031993629139,570956.8068604935,Coal to NGCC,Coal,NGCC,116.0,880896.33,112472496.97915989,111901540.1722994
55026,-46.049717758008896,31410.644507978912,Gas to NGCC,Gas,NGCC,200.0,355696.13,112503907.62366787,112472496.97915989
55212,-45.54516224228264,459703.9081621034,Gas to NGCC,Gas,NGCC,578.0,1838494.86,112963611.53182997,112503907.62366787
55211,-35.03485271304438,540245.0930295312,Gas to NGCC,Gas,NGCC,578.0,2005161.93,113503856.6248595,112963611.53182997
10678,-34.15007483701505,555760.8142862871,Coal to NGCC,Coal,NGCC,229.0,658186.54,114059617.43914579,113503856.6248595
55107,-33.56181737515806,119878.14219920337,Gas to NGCC,Gas,NGCC,596.0,3680824.15,114179495.58134499,114059617.43914579
689,-30.004453673713094,282370.8504197856,Gas to NGCC,Gas,NGCC,270.1,912036.0,114461866.43176478,114179495.58134499
1268,-29.1431623614525,28653.260884959698,Gas to NGCC,Gas,NGCC,64.0,81122.89,114490519.69264974,114461866.43176478
55749,-22.382715403721328,484931.7149625367,Coal to NGCC,Coal,NGCC,115.7,504897.98,114975451.40761228,114490519.69264974
56227,-19.718469719236396,81642.4660156318,Gas to NGCC,Gas,NGCC,483.0,3137089.68,115057093.87362792,114975451.40761228
54785,-16.121151131229926,398225.3242680596,Gas to NGCC,Gas,NGCC,192.6,895049.45,115455319.19789597,115057093.87362792
7210,-13.995525228772834,467442.7808576007,Gas to NGCC,Gas,NGCC,417.3,1476651.41,115922761.97875358,115455319.19789597
55176,-11.622055205133472,472702.32216303574,Gas to NGCC,Gas,NGCC,467.7,2688528.46,116395464.30091661,115922761.97875358
7504,-11.422687714288799,575539.937085861,Coal to NGCC,Coal,NGCC,130.0,752832.76,116971004.23800248,116395464.30091661
55103,-10.342366671133416,131148.2976330514,Gas to NGCC,Gas,NGCC,501.5,2986868.27,117102152.53563553,116971004.23800248
55654,-6.262063343112634,49536.05450709397,Gas to NGCC,Gas,NGCC,87.6,253981.0,117151688.59014262,117102152.53563553
56319,-5.585493075966593,558823.4251616625,Coal to NGCC,Coal,NGCC,95.0,729201.25,117710512.01530428,117151688.59014262
2716,0.0,2182.32351432,Oil to Wind,Oil,Wind,163.0,0.0,117712694.33881861,117710512.01530428
2707,0.0,1067.57495496,Oil to Wind,Oil,Wind,70.0,0.0,117713761.91377357,117712694.33881861
2504,0.045142723689455,202738.7761160925,Oil to NGCC,Oil,NGCC,37.0,210.0,117916500.68988965,117713761.91377357
55015,3.1567411997744266,1589549.56396941,Gas to NGCC,Gas,NGCC,572.0,3324179.91,119506050.25385906,117916500.68988965
55479,18.00161155792431,552350.9351431967,Coal to NGCC,Coal,NGCC,90.0,713811.3,120058401.18900226,119506050.25385906
55516,20.168654958234093,229769.05921974382,Gas to NGCC,Gas,NGCC,714.9000000000001,5576566.16,120288170.24822201,120058401.18900226
664,20.62706114541637,75587.62505794546,Gas to NGCC,Gas,NGCC,141.6,749021.72,120363757.87327996,120288170.24822201
55088,22.627967492558643,2069125.3979309648,Gas to NGCC,Gas,NGCC,509.90000000000003,3627979.0,122432883.27121092,120363757.87327996
643,22.78972205782687,160944.3597428978,Gas to NGCC,Gas,NGCC,661.5,4271967.21,122593827.63095382,122432883.27121092
50458,24.80004834046564,50230.22972090499,Gas to NGCC,Gas,NGCC,147.0,523187.5,122644057.86067472,122593827.63095382
55010,30.735379932187147,98172.60975006642,Gas to NGCC,Gas,NGCC,283.5,1068102.77,122742230.47042479,122644057.86067472
2712,31.76033000830077,3280609.1478183274,Coal to NGCC,Coal,NGCC,2558.2,2390750.27,126022839.61824311,122742230.47042479
3785,31.930509356512676,3221.15364725,Oil to NGCC,Oil,NGCC,27.0,2360.0,126026060.77189036,126022839.61824311
2514,32.00298165187608,1319.5887943199996,Oil to NGCC,Oil,NGCC,110.0,969.0,126027380.36068468,126026060.77189036
1564,32.73225733425382,8802.3730312033,Oil to NGCC,Oil,NGCC,180.6,6611.05,126036182.73371588,126027380.36068468
3982,32.89925624352601,211849.44740059174,Gas to NGCC,Gas,NGCC,27.2,159921.97,126248032.18111646,126036182.73371588
55558,33.83544157259541,82936.62099438957,Gas to NGCC,Gas,NGCC,66.5,345053.46,126330968.80211085,126248032.18111646
2390,35.836961571281016,858.2842516179999,Oil to NGCC,Oil,NGCC,212.0,705.76,126331827.08636247,126330968.80211085
55977,36.6082004273671,49187.40661387521,Gas to NGCC,Gas,NGCC,67.0,432702.32,126381014.49297634,126331827.08636247
7325,36.95413622439875,288688.35886331345,Gas to NGCC,Gas,NGCC,176.4,719261.22,126669702.85183965,126381014.49297634
55699,37.04816263233249,33804.113336901995,Gas to NGCC,Gas,NGCC,60.5,123535.39,126703506.96517655,126669702.85183965
55231,40.02007526441584,213547.15616332763,Gas to NGCC,Gas,NGCC,614.0,4083189.7,126917054.12133989,126703506.96517655
2521,42.95177392460327,40.58674012,Oil to NGCC,Oil,NGCC,52.4,40.0,126917094.70808001,126917054.12133989
7604,44.48465073222702,118862.01123717055,Gas to NGCC,Gas,NGCC,506.6,2010810.06,127035956.71931718,126917094.70808001
3116,45.953088385294045,391.68832934000005,Oil to NGCC,Oil,NGCC,54.0,413.0,127036348.40764652,127035956.71931718
341,50.92491349639007,6677.130075099001,Gas to NGCC,Gas,NGCC,252.0,7802.16,127043025.53772162,127036348.40764652
1554,52.066957135912034,77165.31684237639,Oil to NGCC,Oil,NGCC,922.5,92188.99,127120190.854564,127043025.53772162
8012,52.242839425021664,550.507475703,Oil to NGCC,Oil,NGCC,546.4,659.91,127120741.3620397,127120190.854564
6193,53.32775624980404,3447851.282805784,Coal to Wind,Coal,Wind,1080.0,3543159.96,130568592.64484549,127120741.3620397
6098,53.47117636422914,1900475.945287388,Coal to Wind,Coal,Wind,451.0,1658505.34,132469068.59013288,130568592.64484549
3954,53.562446684064454,3529757.1256691474,Coal to Wind,Coal,Wind,1662.4,3803297.56,135998825.715802,132469068.59013286
7155,54.3902568884996,350.3275251824,Oil to NGCC,Oil,NGCC,90.2,437.21,135999176.04332718,135998825.715802
6183,54.47149454984428,1258832.5048932135,Coal to NGCC,Coal,NGCC,410.0,1573373.95,137258008.5482204,135999176.04332718
3111,54.6129978257999,2661.7042401259996,Oil to NGCC,Oil,NGCC,54.0,3335.42,137260670.2524605,137258008.5482204
55101,54.92982887725975,61266.603164919805,Gas to NGCC,Gas,NGCC,77.4,188487.02,137321936.85562542,137260670.2524605
6138,55.818569911973285,2260658.9993475466,Coal to Wind,Coal,Wind,558.0,2276365.06,139582595.85497296,137321936.85562542
6095,55.8896197205368,1051722.6625482785,Coal to Wind,Coal,Wind,1138.0,1077992.67,140634318.51752123,139582595.85497296
4271,55.99326289194126,1073110.8725618054,Coal to NGCC,Coal,NGCC,387.0,1378716.86,141707429.39008304,140634318.51752123
2277,56.70586515345003,818654.504645952,Coal to Wind,Coal,Wind,228.7,814047.26,142526083.894729,141707429.39008304
6641,57.62044506845252,3819752.0627715075,Coal to NGCC,Coal,NGCC,1800.0,5050175.82,146345835.9575005,142526083.894729
50555,57.70492295292895,3807.396176966899,Oil to NGCC,Oil,NGCC,180.0,5041.22,146349643.35367745,146345835.9575005
6068,57.73614312048246,6084149.4900966305,Coal to Wind,Coal,Wind,2160.0,6640049.91,152433792.84377408,146349643.35367745
59,57.87935195797041,305228.9174212462,Coal to NGCC,Coal,NGCC,109.8,405362.95,152739021.76119533,152433792.84377408
1167,58.20486912761885,460960.67836944625,Coal to NGCC,Coal,NGCC,293.5,615627.36,153199982.43956476,152739021.76119533
2823,58.21733381833342,4955378.649403507,Coal to Wind,Coal,Wind,734.0,4993387.37,158155361.08896828,153199982.43956476
